accession	gene	tier	n_sites_total	n_sites_in_master	n_sites_with_mass	n_sites_count_only	n_modified_residue	n_lipidation	n_glycosylation	n_cross_link	n_disulfide_bond	sum_mass_delta_g_per_mol	mw_master	ptm_mass_delta_fraction_of_mw
Q3ZAQ7	VMA21	erythrocytes	0	0	0	0	0	0	0	0	0	0	11353.9400	0
Q3ZCM7	TUBB8	erythrocytes	2	2	1	1	2	0	0	0	0	79.98	49775.3950	0.001606817987
Q4AC94	C2CD3	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	260384.5700	0.00153580529
Q4G0F5	VPS26B	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	39154.1650	0.006128083692
Q4G0P3	HYDIN	erythrocytes	0	0	0	0	0	0	0	0	0	0	575884.4200	0
Q4KMP7	TBC1D10B	erythrocytes	8	8	8	0	8	0	0	0	0	573.89	87197.3850	0.006581504709
Q4KMQ2	ANO6	erythrocytes	11	11	5	6	0	0	6	0	5	-10.08	106163.5250	-9.494786463e-05
Q504Q3	PAN2	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	135365.6750	0.001181688046
Q53FA7	TP53I3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	35535.6650	0.001183036817
Q53FT3	HIKESHI	erythrocytes	0	0	0	0	0	0	0	0	0	0	21627.4500	0
Q53GL7	PARP10	erythrocytes	11	11	11	0	11	0	0	0	0	2687.12	109996.5300	0.02442913426
Q53GQ0	HSD17B12	erythrocytes	0	0	0	0	0	0	0	0	0	0	34323.7650	0
Q53H82	LACTB2	erythrocytes	4	4	4	0	4	0	0	0	0	264.13	32805.2150	0.008051463769
Q53H96	PYCR3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	28531.6900	0.001473449347
Q53R41	FASTKD1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	97409.0900	0.0004315818986
Q53T94	TAF1B	erythrocytes	2	2	2	0	2	0	0	0	0	84.08	68830.9350	0.001221543772
Q53TN4	CYBRD1	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	31640.8050	0.005055497166
Q562E7	WDR81	erythrocytes	0	0	0	0	0	0	0	0	0	0	211693.4500	0
Q562R1	ACTBL2	erythrocytes	2	2	2	0	2	0	0	0	0	32	42002.6350	0.0007618569644
Q58FF6	HSP90AB4P	erythrocytes	0	0	0	0	0	0	0	0	0	0	58263.6600	0
Q58FF8	HSP90AB2P	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	44348.4300	0.00180344603
Q58WW2	DCAF6	erythrocytes	6	6	6	0	6	0	0	0	0	479.88	96290.5950	0.004983664292
Q5BJD5	TMEM41B	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	32512.9900	0.004919879716
Q5BJE1	CCDC178	erythrocytes	0	0	0	0	0	0	0	0	0	0	102009.5900	0
Q5BJH7	YIF1B	erythrocytes	3	3	3	0	3	0	0	0	0	202	34434.8550	0.005866149284
Q5D862	FLG2	erythrocytes	14	14	14	0	14	0	0	0	0	1119.72	248068.5500	0.004513752348
Q5H9R4	ARMCX4	erythrocytes	0	0	0	0	0	0	0	0	0	0	235961.1950	0
Q5H9R7	PPP6R3	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	97667.5700	0.00573230193
Q5H9T9	FSCB	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	87954.3700	0.0009093351473
Q5HYI8	RABL3	erythrocytes	0	0	0	0	0	0	0	0	0	0	26422.4850	0
Q5HYK7	SH3D19	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	86524.3050	0.002773093641
Q5JR98	DYNLT4	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	23352.2400	0.003424939106
Q5JS54	PSMG4	erythrocytes	0	0	0	0	0	0	0	0	0	0	13774.4800	0
Q5JSH3	WDR44	erythrocytes	24	24	24	0	24	0	0	0	0	1881.58	101233.7750	0.0185864846
Q5JSL3	DOCK11	erythrocytes	10	10	10	0	10	0	0	0	0	799.8	237667.4000	0.003365207008
Q5JTH9	RRP12	erythrocytes	10	10	10	0	9	0	0	1	0	701.8	143699.9800	0.004883786344
Q5JU69	TOR2A	erythrocytes	1	1	0	1	0	0	1	0	0	0	33217.7600	0
Q5JX71	FAM209A	erythrocytes	0	0	0	0	0	0	0	0	0	0	17474.9050	0
Q5QJ38	TCHHL1	erythrocytes	0	0	0	0	0	0	0	0	0	0	99273.7350	0
Q5QJ74	TBCEL	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	48194.3050	0.003319064358
Q5R372	RABGAP1L	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	92511.6900	0.002593618169
Q5R3I4	TTC38	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	52655.2050	0.002317339758
Q5SZB4	C9orf50	erythrocytes	0	0	0	0	0	0	0	0	0	0	47638.5900	0
Q5T0D9	TPRG1L	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	30211.1550	0.007942099532
Q5T0T0	MARCHF8	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	32964.4900	0.002426247153
Q5T1M5	FKBP15	erythrocytes	29	29	29	0	29	0	0	0	0	2243.54	133627.5000	0.01678950815
Q5T1R4	HIVEP3	erythrocytes	0	0	0	0	0	0	0	0	0	0	259460.2550	0
Q5T2T1	MPP7	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	65522.7250	0.001220645204
Q5T3F8	TMEM63B	erythrocytes	11	11	10	1	4	6	1	0	0	1750.38	94957.0150	0.01843339326
Q5T3U5	ABCC10	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	161626.2350	0.0009896908135
Q5T447	HECTD3	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	96980.3750	0.001258192701
Q5T4F4	ZFYVE27	erythrocytes	0	0	0	0	0	0	0	0	0	0	45842.9100	0
Q5T4S7	UBR4	erythrocytes	20	20	20	0	20	0	0	0	0	1561.66	573832.1900	0.002721457644
Q5T6V5	QNG1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	39027.9900	0.001077175637
Q5T6X5	GPRC6A	erythrocytes	10	10	0	10	0	0	9	0	1	0	102787.3750	0
Q5T749	KPRP	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	64134.9900	0.001247057184
Q5T750	KPLCE	erythrocytes	0	0	0	0	0	0	0	0	0	0	26238.0050	0
Q5TA77	LCE3B	erythrocytes	0	0	0	0	0	0	0	0	0	0	9811.9400	0
Q5TAQ9	DCAF8	erythrocytes	6	6	6	0	6	0	0	0	0	413.93	66851.3100	0.006191800879
Q5TC63	GRTP1	erythrocytes	0	0	0	0	0	0	0	0	0	0	38553.2350	0
Q5TCY1	TTBK1	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	142734.9700	0.001120678415
Q5TDH0	DDI2	erythrocytes	6	6	6	0	6	0	0	0	0	479.88	44521.8400	0.01077853027
Q5VST6	ABHD17B	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	32214.3550	0.002482744106
Q5VV17	OTUD1	erythrocytes	0	0	0	0	0	0	0	0	0	0	51062.3700	0
Q5VV41	ARHGEF16	erythrocytes	11	11	11	0	11	0	0	0	0	841.84	79972.3850	0.01052663366
Q5VVQ6	YOD1	erythrocytes	0	0	0	0	0	0	0	0	0	0	38321.8750	0
Q5VW32	BROX	erythrocytes	3	3	3	0	2	1	0	0	0	260.43	46111.9950	0.005647771258
Q5VW36	FOCAD	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	200054.7400	0.000210142484
Q5VWZ2	LYPLAL1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	26184.8250	0.001605510062
Q5VYK3	ECPAS	erythrocytes	4	4	4	0	3	0	0	1	0	183.98	204156.6650	0.0009011706769
Q5VYM1	SPATA31G1	erythrocytes	0	0	0	0	0	0	0	0	0	0	117722.2600	0
Q5W0Q7	USPL1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	120438.1350	0.0006640753778
Q5W0Z9	ZDHHC20	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	42277.0800	0.005675415615
Q5W111	SPRYD7	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	21534.3700	0.001952227996
Q5XPI4	RNF123	erythrocytes	3	3	3	0	3	0	0	0	0	150.07	148381.1300	0.001011381973
Q63HN8	RNF213	erythrocytes	5	5	5	0	4	0	0	1	0	301.9	591398.2200	0.0005104851347
Q658P3	STEAP3	erythrocytes	7	7	5	2	5	0	2	0	0	399.9	54599.7550	0.007324208689
Q66K74	MAP1S	erythrocytes	10	10	10	0	10	0	0	0	0	799.8	112209.6900	0.00712772667
Q68CZ1	RPGRIP1L	erythrocytes	0	0	0	0	0	0	0	0	0	0	151199.0800	0
Q68D91	MBLAC2	erythrocytes	2	2	2	0	1	1	0	0	0	280.45	31239.7850	0.008977334511
Q68DQ2	CRYBG3	erythrocytes	6	6	6	0	6	0	0	0	0	479.88	330628.0950	0.001451419305
Q68EM7	ARHGAP17	erythrocytes	11	11	11	0	11	0	0	0	0	879.78	95435.0900	0.009218621788
Q69YN4	VIRMA	erythrocytes	15	15	15	0	15	0	0	0	0	822.14	201890.6200	0.004072205039
Q6AHZ1	ZNF518A	erythrocytes	21	21	21	0	1	0	0	20	0	-280.42	166779.7400	-0.001681379285
Q6AI08	HEATR6	erythrocytes	6	6	6	0	6	0	0	0	0	479.88	128779.1600	0.00372637933
Q6B0K9	HBM	erythrocytes	0	0	0	0	0	0	0	0	0	0	15617.7800	0
Q6DD88	ATL3	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	60541.1000	0.002015490303
Q6DN12	MCTP2	erythrocytes	0	0	0	0	0	0	0	0	0	0	99593.9850	0
Q6DN90	IQSEC1	erythrocytes	12	12	12	0	12	0	0	0	0	959.76	108312.7300	0.008861008304
Q6EMK4	VASN	plasma	8	8	3	5	0	0	5	0	3	-6.048	69355.5650	-8.720280773e-05
Q6FI13	H2AC18	erythrocytes	40	40	39	1	37	0	0	3	0	2899.62	13964.1000	0.2076481836
Q6FI81	CIAPIN1	erythrocytes	8	8	8	0	8	0	0	0	0	639.84	33581.8550	0.01905314641
Q6GMV2	SMYD5	erythrocytes	0	0	0	0	0	0	0	0	0	0	47339.9650	0
Q6GMV3	PTRHD1	erythrocytes	0	0	0	0	0	0	0	0	0	0	15805.1050	0
Q6IA69	NADSYN1	erythrocytes	0	0	0	0	0	0	0	0	0	0	79283.5650	0
Q6IAA8	LAMTOR1	erythrocytes	13	13	13	0	5	3	0	5	0	996.98	17613.2550	0.05660396105
Q6IAN0	DHRS7B	erythrocytes	0	0	0	0	0	0	0	0	0	0	35118.5800	0
Q6IBS0	TWF2	erythrocytes	4	4	4	0	4	0	0	0	0	244.04	39416.1850	0.006191365298
Q6ICG6	KIAA0930	erythrocytes	10	10	10	0	10	0	0	0	0	799.8	45793.5650	0.01746533601
Q6ICL3	TANGO2	erythrocytes	0	0	0	0	0	0	0	0	0	0	30936.6950	0
Q6IQ20	NAPEPLD	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	45594.8700	0.0009220335533
Q6IQ22	RAB12	erythrocytes	6	6	6	0	4	2	0	0	0	826.94	36314.8150	0.02277142263
Q6L8Q7	PDE12	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	62857.3100	0.001272405707
Q6N021	TET2	erythrocytes	7	7	7	0	6	0	0	1	0	409.93	223807.7450	0.001831616685
Q6NUQ1	RINT1	erythrocytes	0	0	0	0	0	0	0	0	0	0	90630.0250	0
Q6NXT1	ANKRD54	erythrocytes	3	3	3	0	3	0	0	0	0	202	32373.7000	0.006239632788
Q6NXT6	TAPT1	erythrocytes	3	3	3	0	3	0	0	0	0	202	64127.5450	0.003149972449
Q6NYC1	JMJD6	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	46461.3300	0.001721431565
Q6P179	ERAP2	erythrocytes	7	7	2	5	0	0	5	0	2	-4.032	110459.8850	-3.650193914e-05
Q6P1A2	LPCAT3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	55902.9550	0.0007520174917
Q6P1M0	SLC27A4	erythrocytes	0	0	0	0	0	0	0	0	0	0	72063.3000	0
Q6P1N0	CC2D1A	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	104060.7500	0.005380126513
Q6P1N9	TATDN1	erythrocytes	3	3	3	0	2	0	0	0	1	198.124	33601.2700	0.005896324752
Q6P2E9	EDC4	erythrocytes	26	26	26	0	26	0	0	0	0	2003.6	151527.1850	0.01322270984
Q6P387	C16orf46	plasma	0	0	0	0	0	0	0	0	0	0	43416.9300	0
Q6P3W7	SCYL2	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	103707.3400	0.001542417345
Q6PCE3	PGM2L1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	70440.8350	0.001135420953
Q6PGP7	SKIC3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	175352.2500	0.000239745997
Q6PIU2	NCEH1	erythrocytes	3	3	0	3	0	0	3	0	0	0	45807.1450	0
Q6PKG0	LARP1	erythrocytes	49	49	49	0	45	0	0	4	0	3347.25	123377.4800	0.02713015374
Q6QEF8	CORO6	erythrocytes	0	0	0	0	0	0	0	0	0	0	52761.2350	0
Q6R327	RICTOR	erythrocytes	37	37	37	0	36	0	0	1	0	2671.56	192214.3850	0.0138988557
Q6RW13	AGTRAP	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	17418.9100	0.0229578085
Q6S8J3	POTEE	erythrocytes	0	0	0	0	0	0	0	0	0	0	121361.9500	0
Q6UB35	MTHFD1L	erythrocytes	4	4	4	0	4	0	0	0	0	322.16	102221.1500	0.003151598275
Q6UUV9	CRTC1	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	67298.5550	0.005942178105
Q6UW02	CYP20A1	erythrocytes	0	0	0	0	0	0	0	0	0	0	52431.6150	0
Q6UW68	TMEM205	erythrocytes	0	0	0	0	0	0	0	0	0	0	21197.4500	0
Q6UWP2	DHRS11	erythrocytes	0	0	0	0	0	0	0	0	0	0	25228.3850	0
Q6UWP7	LCLAT1	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	48919.4550	0.000859371798
Q6UWP8	SBSN	erythrocytes	0	0	0	0	0	0	0	0	0	0	58018.0000	0
Q6UXB8	PI16	plasma	3	3	0	3	0	0	3	0	0	0	46719.9350	0
Q6VN20	RANBP10	erythrocytes	9	9	9	0	9	0	0	0	0	681.88	67124.4900	0.01015843845
Q6XQN6	NAPRT	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	57577.2350	0.002778181342
Q6ZMI0	PPP1R21	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	88312.9650	0.0009056427898
Q6ZQQ6	WDR87	erythrocytes	0	0	0	0	0	0	0	0	0	0	333210.1700	0
Q6ZRP7	QSOX2	erythrocytes	10	10	6	4	1	0	4	0	5	69.9	75680.4200	0.000923620667
Q6ZT21	TMPPE	erythrocytes	0	0	0	0	0	0	0	0	0	0	49451.6400	0
Q6ZTQ4	CDHR3	erythrocytes	3	3	0	3	0	0	3	0	0	0	96105.5050	0
Q6ZUJ8	PIK3AP1	erythrocytes	11	11	11	0	11	0	0	0	0	879.78	90396.5300	0.009732453226
Q6ZUX7	LHFPL2	erythrocytes	0	0	0	0	0	0	0	0	0	0	24485.4650	0
Q6ZV73	FGD6	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	160814.0450	0.003481412336
Q6ZVL6	KIAA1549L	erythrocytes	0	0	0	0	0	0	0	0	0	0	198995.7400	0
Q6ZVX7	NCCRP1	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	30846.5000	0.007778516201
Q6ZWT7	MBOAT2	erythrocytes	0	0	0	0	0	0	0	0	0	0	59525.8650	0
Q709C8	VPS13C	erythrocytes	14	14	14	0	14	0	0	0	0	949.88	422383.8300	0.002248855028
Q70CQ2	USP34	erythrocytes	13	13	13	0	13	0	0	0	0	1039.74	404226.6550	0.002572170804
Q70IA8	MOB3C	erythrocytes	0	0	0	0	0	0	0	0	0	0	25622.3650	0
Q70UQ0	IKBIP	erythrocytes	2	2	0	2	0	0	2	0	0	0	39308.3950	0
Q71RC9	SMIM5	erythrocytes	0	0	0	0	0	0	0	0	0	0	8540.2300	0
Q76LX8	ADAMTS13	plasma	33	33	16	17	0	0	18	0	15	131.9	145401.0500	0.0009071461313
Q7KYR7	BTN2A1	erythrocytes	4	4	1	3	0	0	3	0	1	-2.016	56751.3900	-3.552335899e-05
Q7KZ85	SUPT6H	plasma	23	23	23	0	23	0	0	0	0	1725.72	198938.6600	0.008674633679
Q7KZF4	SND1	erythrocytes	12	12	12	0	11	0	0	1	0	747.94	101864.3900	0.007342507033
Q7KZI7	MARK2	erythrocytes	25	25	25	0	25	0	0	0	0	1999.5	87909.5650	0.02274496524
Q7L2H7	EIF3M	erythrocytes	5	5	5	0	5	0	0	0	0	324.02	42371.0500	0.007647202512
Q7L576	CYFIP1	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	145180.3000	0.00110180238
Q7L590	MCM10	erythrocytes	7	7	7	0	3	0	0	4	0	167.86	98181.7800	0.00170968585
Q7L5D6	GET4	erythrocytes	2	2	2	0	2	0	0	0	0	122.02	36372.5250	0.003354729978
Q7L5N1	COPS6	erythrocytes	0	0	0	0	0	0	0	0	0	0	36163.0400	0
Q7L5Y1	ENOSF1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	49785.8000	0.00160648217
Q7L5Y9	MAEA	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	45286.6750	0.001766082407
Q7L7X3	TAOK1	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	116068.3300	0.003445384284
Q7L9B9	EEPD1	erythrocytes	10	10	10	0	9	1	0	0	0	930.18	62270.4950	0.01493773255
Q7L9L4	MOB1B	erythrocytes	3	3	3	0	3	0	0	0	0	202	24959.2700	0.008093185418
Q7LBR1	CHMP1B	erythrocytes	0	0	0	0	0	0	0	0	0	0	22109.0700	0
Q7RTP6	MICAL3	erythrocytes	24	24	24	0	24	0	0	0	0	1919.52	224291.3350	0.008558154955
Q7Z2H8	SLC36A1	erythrocytes	4	4	1	3	0	0	3	0	1	-2.016	53074.8950	-3.798406007e-05
Q7Z2K6	ERMP1	erythrocytes	4	4	2	2	1	0	2	0	1	40.024	100229.7650	0.0003993224967
Q7Z2W4	ZC3HAV1	erythrocytes	23	23	23	0	22	1	0	0	0	1925.98	101298.7700	0.01901286659
Q7Z3C6	ATG9A	erythrocytes	10	10	9	1	9	0	1	0	0	681.88	94314.2850	0.007229869791
Q7Z3J2	VPS35L	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	109561.0100	0.0007300042232
Q7Z3U7	MON2	erythrocytes	3	3	3	0	3	0	0	0	0	202	190224.7950	0.001061901526
Q7Z403	TMC6	erythrocytes	5	5	3	2	3	0	2	0	0	173.99	90043.8500	0.001932280772
Q7Z406	MYH14	erythrocytes	7	7	7	0	7	0	0	0	0	521.92	227735.5750	0.00229178072
Q7Z429	GRINA	erythrocytes	0	0	0	0	0	0	0	0	0	0	41202.7200	0
Q7Z478	DHX29	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	155233.3300	0.001545673213
Q7Z4H3	HDDC2	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	23258.9200	0.01212352078
Q7Z4H8	POGLUT3	erythrocytes	2	2	0	2	0	0	2	0	0	0	56301.8200	0
Q7Z4Q2	HEATR3	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	74581.6450	0.003217145452
Q7Z4W1	DCXR	erythrocytes	3	3	3	0	3	0	0	0	0	136.05	25912.7650	0.005250308101
Q7Z5G4	GOLGA7	erythrocytes	2	2	2	0	0	2	0	0	0	476.82	15823.8700	0.03013295736
Q7Z5M5	TMC3	erythrocytes	1	1	0	1	0	0	1	0	0	0	125683.1050	0
Q7Z628	NET1	erythrocytes	7	7	7	0	7	0	0	0	0	521.92	67738.8550	0.007704883704
Q7Z6J6	FRMD5	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	65063.6950	0.001229256961
Q7Z6L1	TECPR1	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	129694.3600	0.00431676443
Q7Z6Z7	HUWE1	erythrocytes	53	53	53	0	53	0	0	0	0	4135.05	481882.8650	0.008581027259
Q7Z7A1	CNTRL	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	268880.9900	0.0005949100381
Q7Z7H5	TMED4	erythrocytes	1	1	0	1	0	0	1	0	0	0	23192.1050	0
Q7Z7N9	TMEM179B	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	23549.9700	0.006792365341
Q86SK9	SCD5	erythrocytes	0	0	0	0	0	0	0	0	0	0	37609.7450	0
Q86SX6	GLRX5	erythrocytes	2	2	2	0	2	0	0	0	0	180.05	13679.2750	0.01316224727
Q86T03	PIP4P1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	29469.3300	0.002714008089
Q86TI2	DPP9	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	98130.8050	0.0004284077767
Q86TP1	PRUNE1	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	50198.7500	0.005617271346
Q86UX7	FERMT3	erythrocytes	4	4	4	0	4	0	0	0	0	319.92	75951.4800	0.004212162818
Q86V81	ALYREF	erythrocytes	18	18	18	0	18	0	0	0	0	549.44	26756.3750	0.02053491925
Q86V85	GPR180	erythrocytes	2	2	0	2	0	0	2	0	0	0	47064.7850	0
Q86VN1	VPS36	erythrocytes	0	0	0	0	0	0	0	0	0	0	43816.1550	0
Q86VP6	CAND1	erythrocytes	5	5	5	0	5	0	0	0	0	286.08	136242.4300	0.002099786388
Q86VR2	RETREG3	erythrocytes	16	16	16	0	16	0	0	0	0	1241.74	51264.1100	0.02422240433
Q86VX9	MON1A	erythrocytes	4	4	4	0	4	0	0	0	0	319.92	72893.6150	0.004388861768
Q86WI3	NLRC5	erythrocytes	0	0	0	0	0	0	0	0	0	0	204591.4650	0
Q86WQ0	NR2C2AP	erythrocytes	0	0	0	0	0	0	0	0	0	0	15875.6200	0
Q86X10	RALGAPB	erythrocytes	7	7	7	0	7	0	0	0	0	559.86	166796.0150	0.003356555011
Q86X55	CARM1	erythrocytes	4	4	4	0	3	0	0	1	0	132.05	65721.5700	0.002009233803
Q86X76	NIT1	erythrocytes	0	0	0	0	0	0	0	0	0	0	34329.0250	0
Q86XH1	DRC11	erythrocytes	0	0	0	0	0	0	0	0	0	0	95339.8650	0
Q86Y82	STX12	erythrocytes	5	5	5	0	5	0	0	0	0	361.96	31510.0900	0.01148711413
Q86YN1	DOLPP1	erythrocytes	0	0	0	0	0	0	0	0	0	0	27030.1850	0
Q86YS7	C2CD5	erythrocytes	21	21	21	0	21	0	0	0	0	1679.58	110445.6050	0.01520730499
Q86YZ3	HRNR	erythrocytes	20	20	20	0	20	0	0	0	0	1533.65	282384.8250	0.005431063797
Q8IU68	TMC8	erythrocytes	5	5	3	2	3	0	2	0	0	239.94	81640.0850	0.00293899743
Q8IUI8	CRLF3	erythrocytes	1	1	1	0	1	0	0	0	0	42.04	49765.2350	0.0008447664318
Q8IUR0	TRAPPC5	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	20782.7150	0.003848390357
Q8IUR5	TMTC1	erythrocytes	1	1	0	1	0	0	1	0	0	0	98845.0450	0
Q8IUR7	ARMC8	erythrocytes	3	3	3	0	3	0	0	0	0	202	75376.8750	0.002679867002
Q8IUW5	RELL1	erythrocytes	6	6	4	2	4	0	2	0	0	319.92	27245.4150	0.01174215919
Q8IVU9	CABCOCO1	erythrocytes	0	0	0	0	0	0	0	0	0	0	23882.8050	0
Q8IW45	NAXD	erythrocytes	3	3	1	2	1	0	2	0	0	79.98	36575.4200	0.002186714466
Q8IWA5	SLC44A2	erythrocytes	4	4	1	3	1	0	3	0	0	79.98	80122.5950	0.0009982202898
Q8IWB7	WDFY1	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	46323.0650	0.00172656969
Q8IWB9	TEX2	erythrocytes	14	14	13	1	13	0	1	0	0	1039.74	125300.8800	0.008297946511
Q8IWG1	DNAI3	erythrocytes	0	0	0	0	0	0	0	0	0	0	102933.2100	0
Q8IWT3	CUL9	erythrocytes	5	5	5	0	3	0	0	2	0	203.9	281224.7000	0.0007250429994
Q8IWT6	LRRC8A	erythrocytes	10	10	8	2	5	0	2	0	3	355.912	94197.2750	0.003778368323
Q8IWZ3	ANKHD1	erythrocytes	8	8	8	0	8	0	0	0	0	601.9	269453.5250	0.002233780389
Q8IXJ6	SIRT2	erythrocytes	9	9	9	0	9	0	0	0	0	681.88	43050.3350	0.01583913342
Q8IXQ3	C9orf40	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	21062.9750	0.007594368792
Q8IY17	PNPLA6	erythrocytes	7	7	6	1	6	0	1	0	0	479.88	150951.6700	0.003179030745
Q8IY33	MICALL2	erythrocytes	13	13	13	0	13	0	0	0	0	1039.74	97500.5750	0.01066393711
Q8IYB7	DIS3L2	erythrocytes	4	4	4	0	4	0	0	0	0	281.98	99277.7200	0.002840315027
Q8IYS2	KIAA2013	erythrocytes	1	1	0	1	0	0	1	0	0	0	64735.7050	0
Q8IYT4	KATNAL2	erythrocytes	0	0	0	0	0	0	0	0	0	0	61251.8750	0
Q8IYU2	HACE1	erythrocytes	0	0	0	0	0	0	0	0	0	0	102340.3800	0
Q8IZ07	ANKRD13A	erythrocytes	2	2	2	0	2	0	0	0	0	159.96	67618.0550	0.00236564036
Q8IZ21	PHACTR4	erythrocytes	19	19	19	0	19	0	0	0	0	1519.62	78209.9350	0.01943001231
Q8IZ81	ELMOD2	erythrocytes	0	0	0	0	0	0	0	0	0	0	34960.1200	0
Q8IZ83	ALDH16A1	erythrocytes	0	0	0	0	0	0	0	0	0	0	85126.0550	0
Q8IZD9	DOCK3	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	233099.5650	0.0003431151834
Q8IZN3	ZDHHC14	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	53387.7650	0.001498096053
Q8IZQ1	WDFY3	erythrocytes	5	5	5	0	5	0	0	0	0	399.9	395252.4950	0.001011758319
Q8IZY2	ABCA7	erythrocytes	3	3	2	1	0	0	1	0	2	-4.032	234345.8750	-1.720533805e-05
Q8N0U8	VKORC1L1	erythrocytes	2	2	2	0	0	0	0	0	2	-4.032	19835.3650	-0.0002032732949
Q8N0W3	FCSK	erythrocytes	0	0	0	0	0	0	0	0	0	0	117620.9350	0
Q8N114	SHISA5	erythrocytes	0	0	0	0	0	0	0	0	0	0	22697.9150	0
Q8N122	RPTOR	erythrocytes	21	21	21	0	18	0	1	2	0	1568.85	149035.2700	0.01052670284
Q8N129	CNPY4	erythrocytes	3	3	3	0	0	0	0	0	3	-6.048	25973.5400	-0.0002328523567
Q8N138	ORMDL3	erythrocytes	1	1	1	0	1	0	0	0	0	16	17494.4100	0.0009145778566
Q8N1G4	LRRC47	erythrocytes	6	6	6	0	6	0	0	0	0	441.94	63340.8250	0.006977174674
Q8N1S5	SLC39A11	erythrocytes	0	0	0	0	0	0	0	0	0	0	35395.4850	0
Q8N2C3	DEPDC4	erythrocytes	0	0	0	0	0	0	0	0	0	0	33693.4250	0
Q8N2C7	UNC80	erythrocytes	3	3	3	0	3	0	0	0	0	239.94	363384.7150	0.0006602919443
Q8N2U9	SLC66A2	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	30477.1000	0.002624265432
Q8N370	SLC43A2	erythrocytes	6	6	3	3	3	0	3	0	0	239.94	62746.0400	0.003823986342
Q8N3D4	EHBP1L1	erythrocytes	13	13	13	0	13	0	0	0	0	1039.74	161852.1400	0.006424011446
Q8N3F0	MTURN	erythrocytes	1	1	1	0	1	0	0	0	0	79.98	14925.1800	0.005358729342
