# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-18T05:09:41Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# per pool entry: intensity in the slow and fast sheets (joined by accession), slow/fast, the primary dataset's I/IIa, and their quotient; fast pools ~80/20 IIa/IIx per config
accession	gene	tier	intensity_slow	intensity_fast	slow_over_fast	primary_I_over_IIa	primary_over_source
Q9H3K2	GHITM	2	113002600	124177600	0.9100079241	1.122555814	1.233567076
Q9H3N1	TMX1	2	18071900	15943680	1.133483612	1.253334344	1.105736625
Q9H3P7	ACBD3	2	24306400	26869600	0.9046059487	1.281973357	1.417162201
Q9H3S7	PTPN23	2	9524400	25413480	0.3747774803	0.6942115435	1.852329929
Q9H3U1	UNC45A	2	5624820	11274600	0.4988930871	0	0
Q9H425	C1orf198	2	11849000	0	nan	1.140801032	nan
Q9H444	CHMP4B	2	269926000	164811000	1.637791167	56.90110193	34.7425869
Q9H446	RWDD1	2	4465720	1864760	2.394796113	0.6461880727	0.2698300992
Q9H479	FN3K	2	85619400	95219800	0.8991764318	0.422283352	0.4696334746
Q9H4A3	WNK1	2	974380	3923280	0.2483585163	135.4976775	545.572906
Q9H4A4	RNPEP	2	398380000	260180000	1.531170728	0.3084901043	0.2014733554
Q9H4M9	EHD1	2	216378000	168054000	1.28755043	0.9845843766	0.764695777
Q9H511	KLHL31	2	55813000	125482200	0.4447881851	1.548554758	3.481555512
Q9H583	HEATR1	2	284874000	235156000	1.211425607	1.250519591	1.032271057
Q9H5N1	RABEP2	2	2853360	860180	3.317166175	5.11064808	1.540666886
Q9H6F2	TMEM38A	2	395264000	479974000	0.8235112735	0.9317313696	1.131413011
Q9H773	DCTPP1	2	126748600	115263000	1.099646894	1.654951466	1.50498444
Q9H7C4	SYNC	1	235634000	357040000	0.65996527	0.8572850396	1.298985081
Q9H7C9	AAMDC	2	2423174000	2529898000	0.9578149	0.2572494901	0.2685795451
Q9H7D7	WDR26	2	22282200	20182200	1.104052086	0.2946771523	0.2669051182
Q9H7Z7	PTGES2	2	660666000	716096000	0.9225941773	1.021386179	1.107080669
Q9H845	ACAD9	2	6079720	37754600	0.1610325629	1.300269496	8.074574931
Q9H8H3	TMT1A	2	92177600	84562400	1.090054208	0.4869433814	0.4467148309
Q9H8Y8	GORASP2	2	31147600	4850360	6.421708904	3.784355927	0.5893066758
Q9H987	SYNPO2L	1	3996600000	4813100000	0.8303588124	1.05381297	1.269105541
Q9H993	DCPH1	2	279956000	220692000	1.268537147	1.404714647	1.107350029
Q9H9B4	SFXN1	2	16211000	13674000	1.185534591	1.852769529	1.562813555
Q9H9G7	AGO3	2	10005240	11828900	0.8458301279	0.4697731239	0.5553989015
Q9H9J2	MRPL44	2	79654200	88123600	0.9038918065	0.6411858636	0.7093612964
Q9H9P8	L2HGDH	2	335150000	315708600	1.061580204	1.72582745	1.625715554
Q9H9S3	SEC61A2	2	10242400	5738300	1.784918878	1.481349413	0.8299253431
Q9H9S4	CAB39L	2	13674000	12768800	1.070891548	0.5063360453	0.4728172953
Q9HA65	TBC1D17	2	148111200	157994600	0.9374446975	0.06783282272	0.07235927933
Q9HA77	CARS2	2	1928720	4383920	0.4399532838	1.621731995	3.686145905
Q9HAN9	NMNAT1	2	6108520	15392560	0.3968488672	0.6587229872	1.659883753
Q9HAT2	SIAE	2	604512000	751664000	0.804231678	1.140362812	1.417953114
Q9HAV7	GRPEL1	2	85258600	69347200	1.229445457	1.027814003	0.8359980486
Q9HB07	MYG1	2	22805200	12197200	1.869707802	1.246076187	0.6664550395
Q9HB40	SCPEP1	2	2473900	0	nan	8.352350755	nan
Q9HB71	CACYBP	2	12338700	4924560	2.505543642	126.247647	50.38732705
Q9HB90	RRAGC	2	7511380	7314780	1.02687709	0.1993369096	0.1941195412
Q9HBH5	RDH14	2	39052600	41609200	0.9385568576	1.328127181	1.415073759
Q9HBI1	PARVB	1	0	6548840	0	1.120231864	nan
Q9HBL0	TNS1	2	768878000	373264000	2.059877191	1.068343583	0.518644309
Q9HBL7	PLGRKT	2	128948000	117428400	1.098098927	1.579691474	1.438569364
Q9HC38	GLOD4	2	345968000	336572000	1.027916761	0.5988879077	0.5826229619
Q9HCC0	MCCC2	2	145491000	48298980	3.012299639	1.221077583	0.4053639177
Q9HCE1	MOV10	2	1247440	5703280	0.218723261	5.695182573	26.03830314
Q9HCP6	HHATL	2	1733740000	2673980000	0.6483743334	0.6520899655	1.00573069
Q9HCU0	CD248	2	4563260	1067860	4.273275523	1.170503139	0.2739123963
Q9HCU5	PREB	2	30714200	48044400	0.6392878254	2.706759359	4.234023004
Q9HCY8	S100A14	2	97375800	65183800	1.49386504	2.838915715	1.900382992
Q9HD33	MRPL47	2	17885800	1598980	11.18575592	1.074916902	0.09609693883
Q9HD45	TM9SF3	2	12333000	10078600	1.223681861	0.1080796044	0.08832328722
Q9HDC5	JPH1	1	983588000	1418380000	0.6934587346	0.5132198628	0.7400870985
Q9HDC9	APMAP	2	41384000	31313000	1.321623607	1.949759138	1.47527566
Q9NNX1	TUFT1	1	1622300	0	nan	nan	nan
Q9NP72	RAB18	2	60858840	41394600	1.470212057	2.417854631	1.644561831
Q9NP74	PALMD	2	30794200	14135000	2.178577998	1.02266057	0.4694165512
Q9NP77	SSU72	2	4921980	10703560	0.4598451356	0.2311482991	0.5026655307
Q9NP79	VTA1	2	123901200	68816200	1.800465588	6.625225536	3.679729054
Q9NP81	SARS2	2	51221200	126842400	0.4038176509	0.7470637755	1.850002777
Q9NP92	MRPS30	2	7657640	7339680	1.04332069	0.5881454589	0.5637245237
Q9NP97	DYNLRB1	2	12871600	10796500	1.192201176	0.8424178282	0.7066071104
Q9NP98	MYOZ1	1	3.82464e+10	4.1813e+10	0.9147011695	0.8117729035	0.8874733417
Q9NPC6	MYOZ2	1	7866520000	28606200	274.9935329	43.69890596	0.1589088496
Q9NPJ3	ACOT13	2	337086000	208502000	1.616703917	1.456964812	0.9011945829
Q9NPL8	TIMMDC1	2	42791800	10447260	4.095983062	1.239875956	0.3027053426
Q9NQ50	MRPL40	2	19678600	2000840	9.835169229	0.8902772209	0.09051976638
Q9NQ88	TIGAR	2	6483940	6988060	0.9278598066	0.7193965429	0.7753289212
Q9NQC3	RTN4	2	3222530000	3624020000	0.8892141876	0.9999519921	1.124534455
Q9NQE9	HINT3	2	71206800	155199600	0.4588078835	1.76660535	3.850425012
Q9NQP4	PFDN4	2	65371000	26758340	2.443014029	1.048860548	0.4293305467
Q9NQR4	NIT2	2	322344000	379033600	0.8504364785	1.1439621	1.345147027
Q9NQW7	XPNPEP1	2	238382000	108862200	2.189759163	11.15650419	5.094854436
Q9NQX3	GPHN	2	106581800	43735200	2.436979824	0.8233465408	0.3378552964
Q9NR12	PDLIM7	1	1390164000	3846668000	0.3613943288	0.2899156497	0.8022141648
Q9NR19	ACSS2	2	5591020	2983440	1.874017912	2.560450111	1.366289028
Q9NR28	DIABLO	2	247106000	91221200	2.708865922	1.247875164	0.4606633181
Q9NR31	SAR1A	2	62244400	59079400	1.053571973	0.9515034829	0.9031214835
Q9NR45	NANS	2	60128800	29561320	2.034036369	1.524111964	0.7493041851
Q9NR46	SH3GLB2	2	8330310	8333620	0.9996028137	0	0
Q9NR50	EIF2B3	2	13475740	8875160	1.518365866	0.45389939	0.2989394059
Q9NR56	MBNL1	2	68022200	62743800	1.08412624	0.8511586551	0.7851102791
Q9NRG4	SMYD2	2	20811060	34756400	0.5987691476	0.9954127009	1.662431515
Q9NRG7	SDR39U1	2	171002200	90402400	1.891567038	1.191843562	0.6300826449
Q9NRH3	TUBG2	2	0	759700	0	0.7778416363	nan
Q9NRP2	CMC2	2	63289000	26535620	2.385058273	1.825124704	0.7652327512
Q9NRS6	SNX15	2	1958500	0	nan	1.097408751	nan
Q9NRV9	HEBP1	2	27468140	1381880	19.87736996	1.265604935	0.0636706434
Q9NRW7	VPS45	2	10350520	4812080	2.150945121	0.2317778344	0.1077562752
Q9NRX4	PHPT1	2	3301220000	3631640000	0.9090163122	0.5072185367	0.5579861768
Q9NRY5	FAM114A2	2	10331800	7713420	1.339457724	1.051241811	0.7848264203
Q9NRZ7	AGPAT3	2	5834600	33636160	0.1734621312	1.375200419	7.927957587
Q9NS69	TOMM22	2	69243600	60841800	1.138092561	1.139319892	1.00107841
Q9NS86	LANCL2	2	51181200	78913200	0.6485759037	1.398948937	2.156954843
Q9NSB8	HOMER2	2	3966540	0	nan	0.644026906	nan
Q9NSD9	FARSB	2	179472000	133080000	1.348602344	1.551869001	1.150723939
Q9NSE4	IARS2	2	483798000	313904400	1.541227202	1.226170677	0.7955807396
Q9NTG7	SIRT3	2	100697800	86369200	1.165899418	1.153162036	0.9890750591
Q9NTJ4	MAN2C1	2	45149800	27780460	1.625235867	1.594366962	0.9810065074
Q9NTJ5	SACM1L	2	42402920	11317060	3.746814102	1.314806768	0.3509132645
Q9NTK5	OLA1	2	1669360000	2190980000	0.7619238879	0.1697978038	0.2228540232
Q9NTM9	CUTC	2	241376000	404198000	0.5971726728	0.9782152366	1.638077697
Q9NTX5	ECHDC1	2	22578400	0	nan	0.9376964313	nan
Q9NUB1	ACSS1	2	88889600	12552040	7.081685527	8.722797627	1.231740324
Q9NUI1	DECR2	2	117958000	0	nan	56.5893668	nan
Q9NUJ1	ABHD10	2	145680000	79276400	1.837621285	0.9663594254	0.5258751809
Q9NUL3	STAU2	2	6286440	11040300	0.56940844	1.424808857	2.502261569
Q9NUP9	LIN7C	2	2107840	13958000	0.1510130391	0.9678320376	6.40893027
Q9NUQ6	SPATS2L	2	196142000	587600	333.8019061	0.02065175163	6.186828552e-05
Q9NUQ9	CYRIB	2	124393400	145523200	0.8548011589	6.452410008	7.548433856
Q9NUU7	DDX19A	2	13357400	30358000	0.4399960472	2.3706254	5.387833402
Q9NVA1	UQCC1	2	45861200	43321800	1.05861714	1.549994888	1.464169462
Q9NVD7	PARVA	1	30518960	827322000	0.03688885343	4.183080434	113.3968678
Q9NVE7	PANK4	2	170720400	212057600	0.8050661707	0.6330478171	0.7863301678
Q9NVH1	DNAJC11	2	46893800	20125400	2.330080396	0.717994743	0.3081416179
Q9NVH6	TMLHE	2	252728000	82846600	3.050553674	1.826094739	0.5986109192
Q9NVI7	ATAD3A	2	483940000	390046000	1.240725453	1.178579291	0.9499114314
Q9NVJ2	ARL8B	2	57509800	79484000	0.7235393287	0.5705215202	0.7885148707
Q9NVM4	PRMT7	2	4111180	0	nan	1.737092431	nan
Q9NVS2	MRPS18A	2	6987300	13594400	0.5139836992	0.6982175799	1.358443042
Q9NVS9	PNPO	2	498048000	412214000	1.208226795	0.360959723	0.2987516289
Q9NVT9	ARMC1	2	34496400	74651000	0.4621023161	3.554395724	7.691793786
Q9NVV0	TMEM38B	2	46385900	63867000	0.7262890068	0.8565366703	1.179333106
Q9NW15	ANO10	2	10447820	0	nan	0.8794284784	nan
Q9NWB6	ARGLU1	2	2700160	0	nan	0.1127719905	nan
Q9NWU1	OXSM	2	52930400	14423700	3.669682536	1.212182438	0.330323516
Q9NWU2	GID8	2	6236000	961060	6.488668762	0.6498475727	0.1001511399
Q9NWU5	MRPL22	2	15835900	13822700	1.145644483	0.9310703767	0.8127044561
Q9NWV4	CZIB	2	249738000	293486000	0.8509366716	0.5944885704	0.6986284529
Q9NX14	NDUFB11	2	1464680000	1194534000	1.226151788	1.210341392	0.9871056783
Q9NX40	OCIAD1	2	344580000	198210000	1.73845921	1.212034422	0.6971888754
Q9NX46	ADPRS	2	176422000	328314000	0.5373575297	0.7455046251	1.387353082
Q9NX55	HYPK	2	2956780	1347360	2.194498872	0.8955030249	0.4080672067
Q9NX63	CHCHD3	2	2793220000	2214280000	1.261457449	1.235133202	0.9791318789
Q9NXA8	SIRT5	2	281568000	229370000	1.227571173	1.566686645	1.276249132
Q9NXG2	THUMPD1	2	0	6642400	0	0	nan
Q9NXJ5	PGPEP1	2	86749000	94594400	0.9170627437	0.04869133805	0.05309488187
Q9NY12	GAR1	2	407652000	357906000	1.138991802	0.1920940047	0.1686526666
Q9NY33	DPP3	2	461592000	415510000	1.110904671	0.584934085	0.5265385051
Q9NY65	TUBA8	2	595710000	548702000	1.085671275	0.8887944943	0.8186589391
Q9NYF8	BCLAF1	2	5323200	1871920	2.84371127	1.461437718	0.513919164
Q9NYJ1	COA4	2	15380240	2636360	5.833892185	0.9326442176	0.1598665502
Q9NYK5	MRPL39	2	57857800	56039800	1.032441229	1.36481739	1.321932282
Q9NYL2	MAP3K20	2	493306000	435998000	1.13144097	0.4647107138	0.4107246654
Q9NYL9	TMOD3	1	4407400	54382200	0.08104490072	0.7093744078	8.752856768
Q9NYU2	UGGT1	2	121855000	79786000	1.527272955	0.8816390021	0.5772635462
Q9NZ01	TECR	2	176329200	457744000	0.3852135692	0.2846112628	0.7388401801
Q9NZ08	ERAP1	2	47048200	68981600	0.6820398483	0.4953901562	0.7263360893
Q9NZ32	ACTR10	2	1141380	7359120	0.1550973486	1.099276817	7.087657054
Q9NZ45	CISD1	2	1996900000	1731640000	1.153184265	1.244896233	1.079529327
Q9NZA1	CLIC5	2	187344000	114084200	1.642155531	0.5539301905	0.3373189568
Q9NZB2	FAM120A	2	16088400	13000400	1.237531153	0.8958154541	0.7238730533
Q9NZD2	GLTP	2	4509280	15874600	0.2840562912	0.2439061126	0.8586541476
Q9NZD4	AHSP	2	1.336154e+10	69543000	192.1335001	0.5534780594	0.002880695241
Q9NZJ6	COQ3	2	649998000	476104000	1.365243728	1.249185198	0.9149906144
Q9NZL4	HSPBP1	2	81803400	79004200	1.035431028	0.3379720266	0.3264070881
Q9NZL9	MAT2B	2	23138000	25464620	0.9086332331	1.452163772	1.598184746
Q9NZM1	MYOF	2	158490000	100883400	1.571021595	0.6713294336	0.4273203091
Q9NZM3	ITSN2	2	73252200	18333400	3.995560016	nan	nan
Q9NZQ9	TMOD4	1	6485760000	7510760000	0.8635291236	1.028233714	1.190734262
Q9NZT1	CALML5	2	2044640000	1913008000	1.068808912	0.632258803	0.591554576
Q9NZT2	OGFR	2	36459000	57873400	0.6299785394	0.6423345578	1.019613396
Q9NZU5	LMCD1	2	5156700000	4086560000	1.261868173	0.7737032109	0.6131410774
Q9P003	CNIH4	2	37663200	104907200	0.3590144432	0.7630996165	2.125540158
Q9P032	NDUFAF4	2	2857320	2331420	1.225570682	2.188215746	1.785466785
Q9P035	HACD3	2	1022800	37409400	0.02734072185	0.8908367651	32.58278146
Q9P0J0	NDUFA13	2	1506788000	1520650000	0.9908841614	1.196290934	1.207296454
Q9P0L0	VAPA	2	629686000	922590000	0.6825198626	0.8313731465	1.218093703
Q9P0M6	MACROH2A2	2	48897600	49878800	0.9803283158	0.9370887426	0.9558927631
Q9P0P8	MTRES1	2	38831400	22562000	1.72109742	1.014532838	0.5894685716
Q9P0S9	TMEM14C	2	9323200	3673460	2.537988708	0.9227960214	0.3635934307
Q9P270	SLAIN2	2	3898260	2820280	1.38222446	0	0
Q9P291	ARMCX1	2	28714820	196668000	0.1460065694	0.8226574409	5.63438648
Q9P2B2	PTGFRN	2	3060620	12463200	0.2455725656	0.6393506709	2.603510165
Q9P2B4	CTTNBP2NL	2	1204394000	604952000	1.990891839	3.96467416	1.991406103
Q9P2E3	ZNFX1	2	63017600	102184200	0.6167059095	3.890615221	6.308704297
Q9P2E9	RRBP1	2	21118200	17948000	1.176632494	0.2043700555	0.1736906439
Q9P2J5	LARS1	2	347040200	157344000	2.20561445	0.4285408133	0.1942954324
Q9P2K3	RCOR3	2	34104600	4055000	8.410505549	88.78410415	10.55633382
Q9P2R7	SUCLA2	2	3110080000	2123600000	1.464531927	1.214898948	0.8295476018
Q9P2T1	GMPR2	2	12374200	22061280	0.5609012714	nan	nan
Q9UBB4	ATXN10	2	1338260	14764320	0.09064149246	1.25809337	13.87988366
Q9UBC2	EPS15L1	2	18207000	23776000	0.7657722073	0.4238029719	0.5534321667
Q9UBE0	SAE1	2	29876800	7910040	3.777073188	1.244607668	0.3295164288
Q9UBF9	MYOT	1	1.68816e+10	1.2093e+10	1.395981146	1.568439276	1.123539011
Q9UBG3	CRNN	2	25271800	0	nan	0	nan
Q9UBI1	COMMD3	2	787860	2286020	0.344642654	2.002633339	5.810753008
Q9UBI6	GNG12	2	27622840	20349500	1.357421067	1.338139775	0.9857956439
Q9UBQ0	VPS29	2	11291540	13092160	0.862465781	1.245421958	1.444024779
Q9UBQ5	EIF3K	2	169970000	161474000	1.052615282	0.6297628912	0.5982840095
Q9UBQ7	GRHPR	2	1576320000	1447600000	1.088919591	0.9019032057	0.8282551009
Q9UBR2	CTSZ	2	360460	14792040	0.02436851171	1.344780091	55.18515481
Q9UBS4	DNAJB11	2	20302880	3724140	5.451696231	1.121587605	0.2057318599
Q9UBS8	RNF14	2	8659840	11406220	0.7592208462	0	0
Q9UBT2	UBA2	2	6971280	9932200	0.7018867925	0.8154191696	1.161753118
Q9UBW8	COPS7A	2	316254000	351646000	0.8993533269	0.8424709252	0.9367518861
Q9UBX5	FBLN5	2	100540200	109235400	0.920399431	7.109515243	7.724380311
Q9UBY9	HSPB7	2	8639890000	7250872200	1.191565616	0.7996167426	0.6710639614
Q9UDR5	AASS	2	1497320	2326800	0.6435104006	1.321289286	2.053252417
Q9UDW1	UQCR10	2	1028772000	860934000	1.194948742	0.950046028	0.7950516996
Q9UDX5	MTFP1	2	3804200	156786600	0.02426355314	0.9078774064	37.41733131
Q9UDY2	TJP2	2	1794500	0	nan	1.63781555	nan
Q9UDY4	DNAJB4	1	445816000	439004000	1.015516943	0.5845808757	0.5756485697
Q9UEY8	ADD3	2	10568600	18425800	0.5735761812	1.410092208	2.458421836
Q9UFN0	NIPSNAP3A	2	47476000	64756800	0.733143083	1.113681036	1.519050049
Q9UG63	ABCF2	2	6254400	0	nan	1.862032451	nan
Q9UGI9	PRKAG3	2	5222360	24391000	0.2141101226	0	0
Q9UGM3	DMBT1	2	673518000	469940000	1.433199983	0.8946135291	0.624207047
Q9UGM6	WARS2	2	12006760	0	nan	2.301805367	nan
Q9UGP8	SEC63	2	9769000	0	nan	0	nan
Q9UGV2	NDRG3	2	4209340	2283060	1.843727278	3.081392319	1.671284227
Q9UH62	ARMCX3	2	73652400	32145800	2.291198228	1.053511648	0.4598081631
Q9UH99	SUN2	2	34353600	19565620	1.755814536	0.6195001683	0.3528277934
Q9UHA4	LAMTOR3	2	19340260	7124400	2.714651058	2.156740726	0.7944817509
Q9UHB6	LIMA1	2	73784400	21588560	3.417754589	0.4560303108	0.1334297999
Q9UHG3	PCYOX1	2	631554000	652252000	0.9682668662	2.543660017	2.627023712
Q9UHL4	DPP7	2	353517800	245513000	1.439914791	0.1582297531	0.1098882755
Q9UHP9	SMPX	1	1023518000	602498000	1.698790701	0.5220629286	0.3073144491
Q9UHQ4	BCAP29	2	17530400	31200400	0.5618645915	0.8164549103	1.453116859
Q9UHQ9	CYB5R1	2	5095880000	1835080000	2.776925257	3.894703273	1.402523623
Q9UHV9	PFDN2	2	72025600	94324200	0.7635961927	0.5711296522	0.7479472235
Q9UHX1	PUF60	2	38978840	8388760	4.646555629	1.343712157	0.2891845626
Q9UHY7	ENOPH1	2	186624000	183054000	1.019502442	0	0
Q9UI09	NDUFA12	2	175981000	157158000	1.119771186	1.525788847	1.362589845
Q9UI12	ATP6V1H	2	57376800	28827120	1.99037573	0.9173724905	0.4609041785
Q9UI42	CPA4	2	26724000	4458080	5.994508847	1.728931953	0.2884192845
Q9UI47	CTNNA3	2	8154966.667	7827066.667	1.041893089	0	0
Q9UIA9	XPO7	2	7263480	11011100	0.6596507161	0.4278121579	0.6485434601
Q9UIC8	LCMT1	2	79322200	90140200	0.8799869537	0.5981951914	0.6797773409
Q9UII2	ATP5IF1	2	4375484200	2092648600	2.090883391	1.579261883	0.7553084454
Q9UIQ6	LNPEP	2	5549220	33507200	0.1656127638	1.011513386	6.107701859
Q9UIW2	PLXNA1	2	5342480	9369160	0.5702197422	14.96935855	26.2519121
Q9UJ68	MSRA	2	2066880	2331020	0.8866847989	0.7836622313	0.8838115103
Q9UJ70	NAGK	2	120436600	74648400	1.613384882	2.142188396	1.327760301
Q9UJP4	KLHL21	2	5792920	24014140	0.2412295423	1.004733979	4.165053624
Q9UJS0	SLC25A13	2	82788200	60666200	1.364651157	0.576042513	0.4221170445
Q9UJU6	DBNL	2	78967200	117099000	0.6743627187	0.5705472462	0.8460539564
Q9UJW0	DCTN4	1	19288580	0	nan	0	nan
Q9UJY1	HSPB8	2	874678000	608988000	1.436281175	0.9632648076	0.6706659006
Q9UJZ1	STOML2	2	325024000	308100000	1.054930217	1.061287965	1.0060267
Q9UK41	VPS28	2	99371800	94187600	1.055041216	nan	nan
Q9UK45	LSM7	2	37898200	52248600	0.725343837	0	0
Q9UK76	JPT1	2	18441720	50140600	0.367800146	0	0
Q9UK99	FBXO3	2	19220800	27770200	0.6921376151	1.51349387	2.186695012
Q9UKF6	CPSF3	2	1475100	0	nan	2.376641531	nan
Q9UKG1	APPL1	2	185060000	121315800	1.525440215	1.531438843	1.003932392
Q9UKK3	PARP4	2	2345600	3750860	0.6253499198	0	0
Q9UKK9	NUDT5	2	5175240	4041300	1.28058793	0	0
Q9UKL0	RCOR1	2	34104600	4055000	8.410505549	88.78410415	10.55633382
Q9UKM9	RALY	2	33908600	18499200	1.832976561	0.8382405264	0.4573110994
Q9UKP3	ITGB1BP2	1	50117200	34028000	1.472822382	4.237161316	2.876899054
Q9UKS6	PACSIN3	2	646994000	1013020000	0.6386784071	2.089105577	3.270982006
Q9UKU7	ACAD8	2	299654000	219824000	1.36315416	1.135937957	0.8333158427
Q9UKV3	ACIN1	2	1503420	7583200	0.1982566726	2.03023598	10.24044212
Q9UKV8	AGO2	2	10005240	11828900	0.8458301279	1.514012691	1.789972527
Q9UKX2	MYH2	1	9.27864e+10	1.92804e+12	0.0481247277	0.06537349519	1.358417976
Q9UKX3	MYH13	1	3191620000	3073860000	1.038310138	1.012560961	0.9752008812
Q9UKY7	CDV3	2	65367000	31664400	2.064368818	1.449417093	0.702111503
Q9UL25	RAB21	2	93027800	43044400	2.161205639	1.429404984	0.6613923998
Q9UL46	PSME2	2	344698000	282710000	1.219263556	0.9340399746	0.7660689683
Q9ULA0	DNPEP	2	426420000	523588000	0.8144189706	0.3209952249	0.3941401619
Q9ULC4	MCTS1	2	261592000	270562000	0.9668467856	6.827412338	7.061524577
Q9ULJ7	ANKRD50	2	65870000	265314000	0.248271859	0.5092795339	2.051297863
Q9ULT8	HECTD1	2	65846200	131185400	0.5019323797	0.7108106346	1.416148197
Q9ULV4	CORO1C	1	31658680	16275800	1.945138181	1.621122202	0.8334226422
Q9ULX7	CA14	2	1571100	53805000	0.02919988849	98.61736833	3377.320032
Q9ULZ3	PYCARD	2	906420	806700	1.123614727	0.6650264469	0.5918634128
Q9UM00	TMCO1	2	50057800	61683880	0.8115215839	0.8554014708	1.054071127
Q9UM22	EPDR1	2	37909200	91063200	0.4162954959	0.621559343	1.493072467
Q9UMR2	DDX19B	2	308200000	391310000	0.7876108456	2.3706254	3.009894306
Q9UMS0	NFU1	2	34525800	16093800	2.145285762	0.9596985723	0.4473523244
Q9UMS4	PRPF19	2	23489800	17883200	1.313512123	1.321532809	1.00610629
Q9UMS6	SYNPO2	1	9565420000	1.055706e+10	0.9060685456	0.8953205694	0.9881377891
Q9UMX0	UBQLN1	2	148197400	200152400	0.7404227978	0.6230348386	0.8414582053
Q9UMX5	NENF	2	4745680	12139400	0.3909320065	1.175393164	3.006643468
Q9UMY4	SNX12	2	9908320	17679400	0.560444359	2.015126769	3.595587567
Q9UMZ2	SYNRG	2	517302000	494488000	1.04613661	833.5030415	796.7439754
Q9UN36	NDRG2	2	3442380000	4203860000	0.8188617128	0.578566287	0.7065494429
Q9UN37	VPS4A	2	85654000	54550800	1.570169457	64.98900309	41.38980211
Q9UN86	G3BP2	2	115441000	91842400	1.256946683	0.9599197602	0.763691709
Q9UNE7	STUB1	1	125592000	186920000	0.6719024181	0.494585721	0.7360975457
Q9UNF0	PACSIN2	2	15521140	25565200	0.6071198348	1.515610472	2.496394261
Q9UNF1	MAGED2	2	18731600	54208800	0.3455453727	0.7011472412	2.029103257
Q9UNH7	SNX6	2	15977580	21181400	0.7543212441	0.1759996401	0.2333218658
Q9UNK0	STX8	2	4592200	9076320	0.5059539549	0.4583675695	0.9059472015
Q9UNM6	PSMD13	2	422950000	330502000	1.279719941	0.4130324804	0.3227522422
Q9UNN5	FAF1	2	47744400	43710200	1.092294247	0	0
Q9UNS2	COPS3	2	32065440	89758200	0.3572424581	0.7640511242	2.138746689
Q9UNX3	RPL26L1	2	119796100	53932100	2.221239299	1.613689532	0.7264816235
Q9UNZ2	NSFL1C	2	1301340000	1401880000	0.9282820213	0.4069983366	0.43844255
Q9UP83	COG5	2	52583800	28658100	1.834866931	0.492665943	0.2685022737
Q9UP95	SLC12A4	2	0	47185600	0	nan	nan
Q9UPN7	PPP6R1	2	5550800	0	nan	5.890923277	nan
Q9UPQ0	LIMCH1	2	97123240	154142600	0.6300869455	0.8624004359	1.368700688
Q9UPT6	MAPK8IP3	2	9298940	2739400	3.394517048	0.435769187	0.1283744288
Q9UPU5	USP24	2	17226920	43026600	0.4003783706	1.453826151	3.631130595
Q9UPY8	MAPRE3	2	109163400	132882400	0.8215038259	1.51727723	1.8469509
Q9UQ13	SHOC2	2	2376840	7047140	0.3372772501	1.034312608	3.066653941
Q9UQ35	SRRM2	2	8421940	10286560	0.8187324042	1.102521922	1.346620601
Q9UQ80	PA2G4	2	308296000	284794000	1.082522806	1.583334675	1.462634012
Q9UQ90	SPG7	2	65287800	30347180	2.151362993	1.609882701	0.7483082616
Q9UQM7	CAMK2A	2	321190000	354686000	0.9055615389	1.490103155	1.645501814
Q9Y217	MTMR6	2	11825950	163216800	0.07245547027	0	0
Q9Y223	GNE	2	0	4096760	0	2.091878517	nan
Q9Y224	RTRAF	2	124288600	138914000	0.8947161553	1.347191375	1.505719291
Q9Y230	RUVBL2	2	62728600	95229000	0.6587132071	0.560293546	0.8505879948
Q9Y235	APOBEC2	2	7954400000	9140900000	0.8701987769	0.312963493	0.3596459812
Q9Y237	PIN4	2	40990800	124433800	0.3294185342	0.9313013862	2.827106825
Q9Y241	HIGD1A	2	21279100	11545420	1.843077168	1.588789842	0.8620311016
Q9Y262	EIF3L	2	62064200	47335800	1.311147166	0.1276232804	0.09733711345
Q9Y263	PLAA	2	122444200	97012800	1.262144789	0.4949952224	0.3921857672
Q9Y265	RUVBL1	2	47479400	54813600	0.8661974401	1.127951189	1.302187165
Q9Y266	NUDC	2	108838600	93420600	1.165038546	0.5749692818	0.4935195353
Q9Y276	BCS1L	2	61135400	39956000	1.530068075	2.720484927	1.778015614
Q9Y277	VDAC3	2	6071190000	4106980000	1.478261399	1.476960068	0.9991196885
Q9Y281	CFL2	1	1.5762e+10	1.18972e+10	1.324849544	0.5225313626	0.3944080781
Q9Y285	FARSA	2	175906000	121630000	1.446238592	1.013990531	0.7011225785
