# GENERATED by mass_fractions.py. DO NOT EDIT BY HAND.
# generated   = 2026-09-19T05:33:10Z
# dataset     = data/literature/murgia_2021/13395_2021_279_MOESM1_ESM.xlsx sha256 223f875331e1b0de0e97ad80a2a8149932a160be4183f573bbb2908d30210d2a
# accessions  = config/accessions.ini sha256 0daa4a1a963f50ff171818212aae17cdf151d51b5a9ca66d35bb8366668efd27
# composition = outputs/intermediate/composition/amino_acid_composition_per_protein.tsv sha256 697d977bbeec7e47388c1f272690310c061b5c6685fb7a4c9e6cc11b7297454b
# rules       = B0-B8, D31 (within-tier), D47 (summed rows), D48 (shared rows), D58 (combined)
# header_whitespace_stripped_for = ['Median 1', 'Standard deviation 1', 'Median 2A', 'Standard deviation 2A', 'Median 2X', 'Standard deviation 2X']
# source file 41467_2025_56896_MOESM12_ESM.xlsx sha256 6f98b206504ebd8a3846dfbab7e0a208cf74bcf17ce5010af308ac5e69d288ec
# per pool entry: mean and SD over participants of log2(slow) - log2(fast); slow_over_fast = 2^mean; quotients against the primary dataset's I/IIa and I/IIx
accession	gene	tier	primary_v_I	primary_v_IIa	primary_v_IIx	primary_I_over_IIa	primary_I_over_IIx	n_participants	log2_slow_minus_fast_mean	log2_slow_minus_fast_sd	slow_over_fast	primary_I_over_IIa_over_source	primary_I_over_IIx_over_source
Q9Y5X3	SNX5	2	2.468908548	13.47497559	6.511160135	0.1832217456	0.3791810518	5	-0.1402346848	0.1831950109	0.9073715402	0.2019258236	0.4178895138
Q9UNH7	SNX6	2	5.386978149	30.60789299	8.417607307	0.1759996401	0.6399654858	5	-0.078706948	0.1925773912	0.946905955	0.185868131	0.6758490454
P00441	SOD1	2	54.92398834	138.1062469	130.3821259	0.397693729	0.4212539716	5	0.010361646	0.07139304601	1.007207999	0.3948476673	0.4182393031
P04179	SOD2	2	5170.172363	2717.0896	1756.068604	1.902834696	2.944174478	5	0.648121798	0.1628958885	1.567126671	1.214218819	1.878708678
Q9BX66	SORBS1	2	8.195222855	5.015168667	7.069379807	1.634087186	1.159256268	5	0.099233488	0.09698244249	1.071204175	1.52546753	1.08219917
O60504	SORBS3	2	0	5.640957475	2.869117737	0	0	5	0.142548206	0.2880417631	1.103853111	0	0
Q00796	SORD	2	17.81156194	11.50871277	11.00799751	1.547658917	1.618056501	5	0.239050358	0.5907512209	1.180215539	1.311335825	1.370983899
O75391	SPAG7	2	10.44339585	4.050351381	8.370739937	2.578392557	1.247607252	5	0.100686344	0.04219825231	1.072283467	2.404581099	1.163505072
O60271	SPAG9	2	4.201011181	3.045997262	4.658415794	1.379190728	0.9018111234	5	-0.901211576	0.425899706	0.5354368822	2.575823171	1.684252903
P09486	SPARC	2	0	26.40898895	4.064385891	0	0	5	-0.028811328	0.0567986431	0.9802275986	0	0
Q8TB22	SPATA20	2	1.983983517	2.526618719	2.268925667	0.7852326517	0.8744153877	5	-0.060512996	0.1600134453	0.9589230832	0.8188692769	0.91187229
Q15005	SPCS2	2	7.651810646	203.6369019	40.49303246	0.03757575654	0.1889661056	5	-0.462915558	0.2468686448	0.7255185678	0.05179158495	0.2604566085
Q5M775	SPECC1	2	2.901672602	0.8954571486	0	3.24043714	nan	1	-1.497289547	nan	0.3542182509	9.148137151	nan
Q15772	SPEG	2	40.97904086	63.56001616	61.34458113	0.6447298686	0.6680140301	5	-0.300344408	0.0472811315	0.8120585142	0.7939450881	0.8226180976
Q9UQ90	SPG7	2	3.792888165	2.356002808	4.769808292	1.609882701	0.7951867102	5	0.064784902	0.07536433184	1.045928986	1.539189298	0.7602683557
P35270	SPR	2	26.64435768	25.25814056	34.84936905	1.054881994	0.7645578215	5	0.044856266	0.1303914898	1.031580399	1.022588249	0.7411519473
Q8WW59	SPRYD4	2	13.62693357	9.721737862	21.31501007	1.401697286	0.6393116179	5	0.154850434	0.1057491453	1.113306194	1.259040229	0.5742459901
P02549	SPTA1	2	1.38531962	1.454832494	1.025319159	0.9522193282	1.351110635	5	0.156242506	0.1037894878	1.114380954	0.8544827734	1.212431557
Q13813	SPTAN1	1	11.7054354	91.98355758	28.84625816	0.1272557368	0.4057869596	5	0.111085678	0.06705235225	1.080040699	0.1178249458	0.3757145078
P11277	SPTB	2	80.39922333	70.34276581	76.55684662	1.142963635	1.050189851	5	-0.172221416	0.1099444311	0.8874751226	1.28788245	1.183345678
Q01082	SPTBN1	1	47.34880829	39.26795578	31.78616524	1.205787451	1.489604296	5	0.165288052	0.06781215835	1.121389955	1.075261505	1.328355305
Q13501	SQSTM1	1	12.21703851	8.300701857	7.238997459	1.471807893	1.687669954	5	-0.365880938	0.1322628341	0.7759948925	1.89667214	2.17484673
P30626	SRI	1	30.03961134	15.42101002	18.98415565	1.947966528	1.582351719	5	0.187770258	0.1379915149	1.139001982	1.710239805	1.389244043
Q86TD4	SRL	2	2104.655029	1819.028809	2015.758301	1.157021274	1.044100887	5	0.139978892	0.0775345529	1.101888994	1.050034332	0.9475554183
P37108	SRP14	2	40.18119812	34.22752571	64.79091454	1.173943991	0.6201671702	5	-0.119051128	0.08516150688	0.9207930644	1.274927056	0.6735141631
P61011	SRP54	2	27.82564259	13.11753178	14.43519568	2.121255969	1.927624896	5	0.021953152	0.1829772561	1.01533313	2.089221662	1.898514724
P49458	SRP9	2	19.76459885	43.91577721	27.263237	0.4500569067	0.7249542249	5	-0.30673778	0.1389443182	0.8084678002	0.5566788271	0.8967014205
Q9Y5M8	SRPRB	2	10.3782692	17.63718128	21.48770809	0.5884312822	0.4829863265	5	-0.117448708	0.09574679471	0.9218163694	0.6383389379	0.523950694
Q8IYB3	SRRM1	2	14.32067108	71.06517492	0	0.201514611	nan	5	-0.172100958	0.361225053	0.8875492255	0.2270461234	nan
Q9UQ35	SRRM2	2	1.416419744	1.284708917	0.4036555588	1.102521922	3.508981144	5	0.134467406	0.1007273165	1.09768751	1.004404179	3.196703171
Q07955	SRSF1	2	33.6639576	28.44903183	35.81157684	1.183307671	0.9400300284	5	-0.050982984	0.1984455313	0.9652784099	1.225871892	0.9738434205
P84103	SRSF3	2	40.76484299	38.91463089	68.30195618	1.04754541	0.5968327303	5	0.423650324	0.07506527399	1.341317081	0.7809826812	0.4449602101
Q16629	SRSF7	2	23.64542198	17.64119148	22.79442692	1.34035289	1.03733347	5	0.196002766	0.109008336	1.145520094	1.17008239	0.9055567647
P05455	SSB	2	11.31123543	9.626423836	21.43165398	1.175019469	0.5277817307	5	0.001834604	0.0402013656	1.001272459	1.173526205	0.5271110033
Q04837	SSBP1	2	328.7427063	207.0868759	218.0110474	1.587462773	1.50791765	5	0.076382622	0.1222377791	1.054371019	1.505601675	1.430158476
Q14714	SSPN	2	23.3873024	79.52620888	143.4311371	0.2940829536	0.1630559645	5	-0.167216328	0.09123190465	0.8905593538	0.3302227442	0.1830938767
P43307	SSR1	2	11.46825218	14.4975872	16.38342571	0.7910455734	0.6999910997	5	0.01693927	0.1078588363	1.011810608	0.7818118994	0.6918202815
P51571	SSR4	2	187.2248993	24.85378647	18.07764053	7.533053345	10.35671104	5	-0.065620658	0.1736691047	0.9555341513	7.88360451	10.83866131
P50502	ST13	2	44.92388916	94.8841095	155.3597921	0.4734606184	0.2891603327	5	-0.059499002	0.08784173525	0.9595972964	0.493395115	0.3013350848
Q96MF2	STAC3	2	48.23497009	103.2965012	142.4175262	0.4669564753	0.3386870378	5	-0.524822198	0.04125137645	0.695044764	0.6718365485	0.4872880933
Q92783	STAM	2	5.108507037	7.003114223	13.37309694	0.7294621898	0.3819988039	5	-0.1869845238	0.1499029249	0.8784398915	0.8304064933	0.4348604926
P42224	STAT1	2	33.93140221	4.728238583	3.405135632	7.176330385	9.96477259	5	-0.18150635	0.2076497278	0.8817818274	8.138442142	11.30072347
P40763	STAT3	2	1.419285685	1.980723143	1.678001881	0.7165492513	0.845818888	5	-0.0873832	0.07523484757	0.9412284279	0.7612915527	0.8986329598
P51692	STAT5B	2	1.687607169	2.700395823	1.801590025	0.6249480743	0.9367320785	5	0.240134498	0.2957722953	1.181102767	0.5291225216	0.7930995548
O95793	STAU1	2	4.605872273	0.6435582489	0.4300954938	7.156884838	10.70895264	5	0.1080239266	0.2462897698	1.077751019	6.640573482	9.936388322
Q9NUL3	STAU2	2	3.519975662	2.47048974	0	1.424808857	nan	5	0.110636874	0.1359522945	1.079704764	1.319628202	nan
O95210	STBD1	2	324.9579773	376.3843689	521.6918945	0.8633673557	0.622892517	5	-0.134051672	0.1370004983	0.9112686418	0.9474345062	0.6835443342
Q13586	STIM1	2	191.710269	115.2127256	209.9946195	1.663967829	0.9129294333	5	-0.370392928	0.1304001257	0.7735717804	2.151019299	1.180148315
P31948	STIP1	2	27.41121101	54.37132263	78.47697449	0.504148321	0.3492898547	5	-0.014958886	0.05974919863	0.9896848601	0.509402883	0.3529303809
P27105	STOM	2	9.638667107	11.04551983	6.416383743	0.8726313705	1.502196173	5	0.31213089	0.1456625584	1.241540126	0.7028619953	1.209945729
Q9UJZ1	STOML2	2	79.28279877	74.70432281	40.97801208	1.061287965	1.934764395	5	-0.077714418	0.11737397	0.9475576214	1.120024726	2.041843526
Q9Y3F4	STRAP	2	5.934590816	9.659471512	11.46691608	0.6143804875	0.5175402674	5	-0.148809564	0.1185665986	0.9019944339	0.681135564	0.5737732384
Q13033	STRN3	2	4.118515491	10.21436214	4.023880482	0.4032082898	1.023518345	5	-0.22391737	0.08741678722	0.8562373239	0.4709071638	1.195367589
Q8TCJ2	STT3B	2	4.778481007	5.369735718	11.95645618	0.8898912829	0.3996569663	5	-0.262900316	0.1143331561	0.8334107903	1.067770292	0.4795437868
Q9UNE7	STUB1	1	16.3047905	32.96656132	32.43056488	0.494585721	0.5027599907	5	-0.198767776	0.08382610032	0.8712944291	0.5676447644	0.5770265181
Q86Y82	STX12	2	15.486341	19.9502697	15.09381294	0.7762472003	1.026005891	5	-0.44673822	0.1631541026	0.7336997914	1.057990215	1.39840014
Q12846	STX4	2	17.07770157	13.59531593	35.0507431	1.256145988	0.487227946	5	-0.27939359	0.2403732104	0.8239372712	1.524565076	0.5913410681
Q13190	STX5	2	7.102830887	12.73016071	30.13958931	0.5579529628	0.2356644881	5	0.054033876	0.1403245956	1.038163647	0.5374422079	0.2270012909
O15400	STX7	2	5.509683609	6.738007069	17.86738586	0.8177022602	0.3083654011	5	-0.293952094	0.128152721	0.8156645778	1.002498187	0.3780541776
Q9UNK0	STX8	2	17.05241966	37.20250034	46.20998383	0.4583675695	0.3690202474	5	-0.2502230358	0.2943020341	0.8407664255	0.5451782512	0.4389093524
O00186	STXBP3	2	5.625673771	14.44518423	21.49158096	0.3894497765	0.2617617466	5	-0.31540392	0.07049258822	0.8036259633	0.4846157222	0.3257258459
P53999	SUB1	2	9.593762398	23.65201378	31.15867996	0.405621377	0.3079001553	5	2.392455092	0.2113983885	5.250501005	0.07725384236	0.05864205243
Q9P2R7	SUCLA2	2	1453.89502	1196.720947	616.7849121	1.214898948	2.357215605	5	0.247325564	0.1275738176	1.187004631	1.023499754	1.98585207
P53597	SUCLG1	2	2000.772095	1705.856934	817.326416	1.172883877	2.447947424	5	0.342314842	0.1371244046	1.267789164	0.9251411126	1.930878962
Q96I99	SUCLG2	2	179.7950897	114.7638474	84.50311279	1.566652686	2.127674162	5	0.547616772	0.2233743961	1.461669129	1.071824434	1.455646918
Q9Y2Z0	SUGT1	2	2.604832053	8.590524435	15.65972424	0.3032215405	0.1663395864	5	0.199396584	0.1286555248	1.148218005	0.2640801129	0.1448675998
P63165	SUMO1	2	30.65637207	13.51039982	39.90433121	2.269094363	0.7682467327	5	-0.12831292	0.1269044296	0.914900705	2.480153694	0.8397050396
P61956	SUMO2	2	96.5449295	88.69152832	93.82508087	1.088547366	1.028988503	5	0.046265242	0.04823657459	1.032588361	1.054192945	0.9965137528
O94901	SUN1	2	4.267490387	7.811282158	6.623565435	0.5463239326	0.6442890055	5	-0.031578792	0.0512118122	0.9783490697	0.5584141177	0.6585471642
Q9UH99	SUN2	2	5.433024883	8.770013571	5.100902557	0.6195001683	1.065110502	5	0.052721348	0.09962181693	1.037219582	0.5972700278	1.026890083
P51687	SUOX	2	76.0684433	24.24765968	22.48021126	3.137145782	3.383795749	5	0.3244384252	0.0493637443	1.252176929	2.505353445	2.702330375
Q8IYB8	SUPV3L1	2	3.851656556	2.060640693	2.137796938	1.869154855	1.801694299	5	-0.147791866	0.1142658942	0.9026309384	2.070785274	1.996047579
Q15526	SURF1	2	6.567620277	9.848034859	3.377615213	0.6668965303	1.944454848	5	0.117479774	0.2453621612	1.084838116	0.6147429007	1.792391712
O15260	SURF4	2	9.243550777	11.39824152	13.91254282	0.8109628807	0.6644041206	5	-0.175381004	0.1031897253	0.885533626	0.9157900466	0.750286721
O95425	SVIL	1	31.97959137	35.71483994	23.28084946	0.8954146631	1.373643665	5	0.056823054	0.08303922215	1.040172682	0.8608327047	1.320591945
Q96A49	SYAP1	2	4.78360033	9.908669949	46.67372131	0.4827691663	0.1024902278	5	0.04391203	0.1180992063	1.030905456	0.4682962568	0.09941767909
Q92797	SYMPK	2	0	8.369693756	1.773492932	0	0	5	0.1114249	0.2628935736	1.080294679	0	0
Q9H7C4	SYNC	1	11.27029419	13.14649582	22.34993935	0.8572850396	0.5042650906	5	-0.12496238	0.06546933726	0.9170279555	0.9348515871	0.5498906414
O60506	SYNCRIP	2	31.35300636	36.52112198	82.92779541	0.8584896812	0.3780759661	5	-0.03771823	0.0871110788	0.974194518	0.8812302526	0.3880908372
Q8NF91	SYNE1	1	3.059793711	2.562503815	3.913133919	1.194064061	0.7819292091	5	1.378431338	0.8920260592	2.599855315	0.459280966	0.3007587401
Q8WXH0	SYNE2	1	0.8987502754	1.164696336	0.7466751337	0.7716606018	1.203669755	5	-0.259079216	0.2346044758	0.8356210751	0.9234575632	1.440449255
P57105	SYNJ2BP	2	47.6697998	35.29859352	32.65410995	1.350473066	1.459840733	5	0.253312766	0.1312548656	1.191940951	1.133003329	1.224759273
O15061	SYNM	1	677.467433	645.0920867	570.7171242	1.05018717	1.187045919	5	-0.07263084	0.1070673475	0.9509023891	1.104411117	1.248336246
Q8N3V7	SYNPO	1	225.8079836	128.2142124	192.9865883	1.761177481	1.170070862	5	0.161993354	0.03738574401	1.118831947	1.574121552	1.045796793
Q9UMS6	SYNPO2	1	475.7704506	531.3967609	501.8598557	0.8953205694	0.9480145607	5	0.131051458	0.1053489775	1.09509153	0.8175760154	0.8656943597
Q9H987	SYNPO2L	1	693.3913269	657.9832916	833.0746155	1.05381297	0.832327998	5	-0.004180086	0.06343640148	0.9971067786	1.056870731	0.8347430946
Q9UMZ2	SYNRG	2	1016.437439	1.219476581	0.7534090281	833.5030415	1349.117679	5	-0.354956376	0.1541623734	0.7818932855	1066.006138	1725.449884
Q5VXT5	SYPL2	2	2011.859863	1988.773193	4373.569824	1.011608498	0.4600040571	5	-0.066515678	0.2655485267	0.9549415403	1.059340761	0.4817091285
O95359	TACC2	2	0.6603604257	2.047634363	4.051144123	0.3224991911	0.1630059079	5	0.02476892	0.06098149386	1.017316733	0.3170096201	0.1602312265
Q9BSH4	TACO1	2	26.61523533	23.21491909	18.28466415	1.146471165	1.455604276	5	0.265594004	0.1108568832	1.202130904	0.9536991032	1.210853387
Q01995	TAGLN	2	18.18298721	78.25731659	15.07065201	0.2323487184	1.206516294	5	0.094452282	0.1999353655	1.067659995	0.2176242619	1.130056666
P37802	TAGLN2	2	6.038651466	7.069542408	6.593841553	0.8541785476	0.9158017247	5	0.134923408	0.1086123259	1.098034518	0.7779159339	0.8340372817
P37837	TALDO1	2	37.53422737	29.56883621	468.6863861	1.269384669	0.08008388655	5	0.118718968	0.0650327197	1.085770331	1.169109739	0.073757667
Q13148	TARDBP	2	6.060930252	5.538435698	9.406416893	1.094339735	0.6443399565	5	-0.179001251	0.4546684085	0.8833142855	1.238901887	0.7294571899
Q6P1N9	TATDN1	2	6.647434711	4.655676365	11.57995963	1.427812887	0.5740464495	5	-0.039782304	0.0928840419	0.9728017276	1.46773268	0.5900960424
Q9HA65	TBC1D17	2	4.311498165	63.56064796	5.237451077	0.06783282272	0.8232054299	5	0.067522626	0.1173964945	1.047915673	0.06473118446	0.7855645747
O60343	TBC1D4	2	0.777302891	1.801660776	1.673582315	0.4314368728	0.464454532	5	-0.530472506	0.09357448174	0.6923279483	0.6231683609	0.67085914
O75347	TBCA	2	52.86896706	89.52455139	183.721529	0.5905527169	0.2877668575	5	-0.149426308	0.08668369515	0.9016089188	0.6549987523	0.3191703759
Q99426	TBCB	2	0	8.434383392	36.8031013	0	0	5	-0.080982502	0.09432861683	0.9454135833	0	0
Q15814	TBCC	2	10.66690445	5.28165102	7.276587009	2.019615535	1.465921377	5	-0.1255772198	0.04253429242	0.9166372249	2.203287713	1.599238322
Q15813	TBCE	2	1.182756752	9.093572617	15.34067392	0.1300651352	0.07709939978	5	-0.075244252	0.1184625361	0.9491814085	0.1370287429	0.08122725445
Q5QJ74	TBCEL	2	18.09391022	10.50762367	149.332016	1.721979277	0.1211656462	5	-0.080030146	0.1092207734	0.9460378785	1.820201195	0.1280769502
Q9Y4P3	TBL2	2	10.30347729	13.55316257	12.72703552	0.7602267906	0.8095740182	1	-0.45854781	nan	0.7277183979	1.044671665	1.112482549
Q969Z0	TBRG4	2	3.575881004	4.71053791	4.670384169	0.7591237078	0.7656502924	5	0.004621222	0.1098723485	1.003208323	0.7566959829	0.7632016951
O15273	TCAP	1	916.8622437	938.5515747	972.6260376	0.9768906348	0.9426667683	5	-0.235354024	0.08641888532	0.8494765199	1.149991332	1.109703148
O75764	TCEA3	2	6.52329278	39.07081604	10.52322793	0.1669607508	0.6198946581	1	0.977809214	nan	1.96947242	0.08477435332	0.3147516319
P17987	TCP1	2	7.987839222	16.37770462	16.82031536	0.4877264188	0.4748923579	5	-0.004296482	0.06239153903	0.9970263357	0.489181079	0.4763087401
Q8NHU6	TDRD7	2	7.730153084	2.368091464	13.83474827	3.264296671	0.5587490957	5	0.295305774	0.3096073818	1.227145039	2.660074049	0.4553244141
Q9NZ01	TECR	2	48.04700279	168.8162384	253.619339	0.2846112628	0.1894453435	5	-0.655902248	0.1202720133	0.6346784452	0.4484337935	0.2984902748
P02787	TF	2	23.50084496	12.45688057	51.17288971	1.886575441	0.4592440468	5	0.051970166	0.149095277	1.036679663	1.819824878	0.4429951346
Q00059	TFAM	2	66.2141037	39.7430954	16.62403297	1.66605301	3.983034911	5	0.232034768	0.1309827626	1.174490275	1.418532826	3.391288114
Q92734	TFG	2	15.48491383	11.40057659	16.60875988	1.358257076	0.932334138	5	0.0085087034	0.4958889645	1.00591521	1.350269946	0.9268516161
P02786	TFRC	2	4.744709015	1.681409836	15.88116646	2.821863483	0.2987632569	5	0.335505628	0.1839006604	1.261819567	2.236344685	0.2367717737
Q15582	TGFBI	2	7.346916199	3.032192469	23.0689292	2.422971587	0.3184766894	5	-0.031714602	0.1329530954	0.9782569759	2.476825259	0.325555245
P21980	TGM2	2	16.25773621	9.646994591	4.550614595	1.685264364	3.572646258	5	0.717307074	0.1413834689	1.644110282	1.025031218	2.172996725
Q8WY91	THAP4	2	13.44171238	15.32386112	18.4524436	0.8771752936	0.7284516171	5	-0.021157884	0.1907221527	0.9854414874	0.8901343254	0.7392134656
Q8WUY1	THEM6	2	8.941851139	8.255912304	8.368198395	1.083084559	1.068551523	5	-0.064728024	0.1087471327	0.9561255488	1.132784874	1.117584949
Q8IYQ7	THNSL1	2	3.423357725	1.775994897	7.788258314	1.927571825	0.4395536957	5	-0.149157398	0.1352160206	0.9017769892	2.137526072	0.4874305965
Q8NI27	THOC2	2	4.089182973	21.91878605	17.44591045	0.18656065	0.2343920648	5	-0.657455722	0.2939777586	0.6339954	0.2942618354	0.3697062546
P52888	THOP1	2	4.64119792	10.82265663	12.19603539	0.4288409101	0.3805497257	5	0.05498695	0.05145831158	1.038849706	0.4128036111	0.3663183648
Q9Y2W1	THRAP3	2	1.393608749	1.663806438	2.258074522	0.8376026903	0.617166854	5	-0.213219384	0.08792730221	0.8626101614	0.9710095333	0.7154643913
Q9BU02	THTPA	2	7.890153408	2.954895735	31.87666321	2.670196892	0.2475213091	5	-0.131115906	0.1297564454	0.9131248867	2.924240628	0.2710705981
Q01085	TIAL1	2	2238.44535	15.21556377	0	147.1155051	nan	5	0.197052654	0.2258917023	1.146354023	128.3333962	nan
Q9NQ88	TIGAR	2	11.42979527	15.88803196	4.082744598	0.7193965429	2.799537172	5	-0.234119672	0.09122240269	0.8502036325	0.8461461648	3.292784298
P62072	TIMM10	2	102.0947189	55.21673775	53.02756882	1.848981361	1.925313968	5	-0.232657672	0.3291920961	0.8510656495	2.172548454	2.262239075
Q9Y5L4	TIMM13	2	497.0544128	391.3585968	180.2389221	1.270074088	2.757752915	5	0.504595328	0.1705655694	1.418725352	0.8952219584	1.943824371
Q9BVV7	TIMM21	2	39.5072155	20.07831573	12.14205623	1.967655854	3.253750004	5	0.3010171	0.125715076	1.232012676	1.597106826	2.641003674
Q9Y584	TIMM22	2	16.75660706	19.30221748	29.27776623	0.8681182393	0.5723321556	5	-0.28509493	0.1211392359	0.8206876054	1.057793774	0.6973812591
O14925	TIMM23	2	3.472032547	6.928455591	0	0.5011264778	nan	5	0.679354539	0.2075633878	1.601423119	0.312925717	nan
O43615	TIMM44	2	65.7924881	42.21900177	21.52891731	1.558362001	3.056005425	5	0.267167024	0.0762295497	1.203442343	1.294920368	2.539386654
Q3ZCQ8	TIMM50	2	44.97351074	52.23475647	35.06954956	0.8609882343	1.282409136	5	0.248748852	0.06872061755	1.188176246	0.7246300681	1.079308848
O60220	TIMM8A	2	328.902832	120.0452728	111.4345245	2.739823271	2.951534396	5	0.143437902	0.1452947915	1.104534056	2.480524032	2.672198634
Q9Y5J7	TIMM9	2	70.51334381	30.85744095	34.51212502	2.285132585	2.043146975	5	0.208283288	0.07535776594	1.15531262	1.97793441	1.768479751
Q9NPL8	TIMMDC1	2	6.955800056	5.610077381	4.502884388	1.239875956	1.544743204	5	0.014636082	0.2392127124	1.010196594	1.227361054	1.529151072
Q9GZM7	TINAGL1	2	7.330490589	2.369629383	4.206806183	3.093517763	1.742531096	5	0.08388887	0.1890684659	1.059871139	2.91876781	1.644097129
O75663	TIPRL	2	5.945317745	9.490268707	76.7585144	0.6264646375	0.07745483079	5	-0.317603582	0.0705450373	0.8024016168	0.780737008	0.09652875714
Q07157	TJP1	2	2.266934216	1.779836059	3.126344681	1.273675856	0.7251069372	5	0.242032956	0.1687517076	1.182658016	1.076960406	0.6131163257
Q9Y490	TLN1	2	10.34318352	15.59249401	21.52319908	0.6633437544	0.4805597662	5	0.162504488	0.03920778479	1.119228409	0.5926795182	0.4293670194
Q9Y4G6	TLN2	2	15.13807011	15.62867928	14.76961994	0.9686084051	1.024946489	5	0.016773898	0.09065142465	1.011694634	0.9574118244	1.013098671
Q9HD45	TM9SF3	2	6.657524586	61.59834337	83.62498856	0.1080796044	0.07961166513	5	-0.2772595044	0.6108855899	0.8251569703	0.1309806598	0.09648063096
Q9UM00	TMCO1	2	58.54390717	68.44026947	115.5368652	0.8554014708	0.506711923	5	-0.178722854	0.2923793437	0.8834847552	0.9682130515	0.5735378229
Q13445	TMED1	2	31.67419434	19.94981384	24.47836399	1.587693729	1.293966964	5	0.02952096	0.1620491496	1.02067316	1.555535887	1.267758392
P49755	TMED10	2	41.7201786	41.09378052	58.97739029	1.015243136	0.7073927551	5	-0.109603164	0.04907284995	0.9268429696	1.095377717	0.7632282687
Q15363	TMED2	2	33.60302162	30.2288003	91.31212902	1.111622734	0.3680017319	5	-0.042131886	0.1792091185	0.9712187062	1.144564789	0.3789071705
Q7Z7H5	TMED4	2	15.55906439	14.0089941	17.79677582	1.110648222	0.8742630995	5	-0.123129436	0.1555681222	0.9181937799	1.209601117	0.9521553278
Q9Y3B3	TMED7	2	6.389898777	15.25699329	17.33390999	0.4188176959	0.3686357424	5	0.086196122	0.07557283272	1.06156751	0.394527613	0.3472560519
Q9BVK6	TMED9	2	15.2733593	12.09744406	16.33409739	1.262527789	0.9350598896	5	-0.02022104	0.0844238067	0.9860816121	1.280348171	0.9482581139
Q9BVC6	TMEM109	2	197.0547333	178.5719528	279.6403198	1.103503267	0.7046721067	5	0.369477714	0.2506308184	1.291885056	0.8541806883	0.5454603745
P17152	TMEM11	2	210.5854492	207.2067566	97.22874451	1.0163059	2.165876463	5	-0.144843582	0.2124258347	0.9044774363	1.123638754	2.394616356
Q9H061	TMEM126A	2	150.8135834	48.88025284	56.0187912	3.085368316	2.692196317	5	0.345989238	0.1636470235	1.271022208	2.427470029	2.118134759
Q96AN5	TMEM143	2	121.6811752	124.6887665	96.70281982	0.9758792124	1.258300176	5	0.317888228	0.09952474588	1.246504618	0.7828925767	1.009462908
Q9P0S9	TMEM14C	2	92.29050064	100.0118103	72.21216583	0.9227960214	1.278046429	5	0.294602924	0.1086044269	1.226547346	0.7523525486	1.041987032
Q6UW68	TMEM205	2	106.1654472	228.0687256	272.3959351	0.4654976125	0.3897468118	5	-0.42179096	0.08811758461	0.7464973479	0.6235757083	0.522100732
P57088	TMEM33	2	10.16295671	2.033854008	0	4.996895881	nan	5	-0.00386878	0.1582784037	0.9973219584	5.01031371	nan
Q9H6F2	TMEM38A	2	189.4353638	203.3154297	218.3545837	0.9317313696	0.8675584479	5	-0.183465656	0.3393440361	0.8805851034	1.058082139	0.9852068182
