accession	gene_primary	protein_name	length	reviewed	organism_id	dataset_rows	identity_cell
Q15363	TMED2	Transmembrane emp24 domain-containing protein 2 (Membrane protein p24A) (p24) (p24 family protein beta-1) (p24beta1)	201	reviewed	9606	2335	Q15363;E7EQ72;F5GX39
Q15365	PCBP1	Poly(rC)-binding protein 1 (Alpha-CP1) (Heterogeneous nuclear ribonucleoprotein E1) (hnRNP E1) (Nucleic acid-binding protein SUB2.3)	356	reviewed	9606	1556	Q15365;F8VTZ0;P57723;H3BSP4;C9K0A2;F8WC71;C9IZV9;C9J7A9;C9JSA6;C9J5V4;C9JTY5;C9JZY3;C9J0A4;F6TJN8;P57723-2
Q15366	PCBP2	Poly(rC)-binding protein 2 (Alpha-CP2) (Heterogeneous nuclear ribonucleoprotein E2) (hnRNP E2)	365	reviewed	9606	1557	Q15366;Q15366-4;Q15366-5;H3BRU6;F8VZX2;Q15366-7;Q15366-8;Q15366-6;Q15366-3;Q15366-2;F8W0G4;F8W1G6;F8VXH9;P57721;J3QT27;E9PFP8;P57721-2;P57721-3;P57721-5;P57721-4;H3BND9;H3BSS4;F8VRH0
Q15369	ELOC	Elongin-C (EloC) (Elongin 15 kDa subunit) (RNA polymerase II transcription factor SIII subunit C) (SIII p15) (Transcription elongation factor B polypeptide 1)	112	reviewed	9606	2295	Q15369;Q15369-2;E5RHG8;R4GMY8
Q15370	ELOB	Elongin-B (EloB) (Elongin 18 kDa subunit) (RNA polymerase II transcription factor SIII subunit B) (SIII p18) (Transcription elongation factor B polypeptide 2)	118	reviewed	9606	2296	Q15370;Q15370-2;B8ZZU8;I3L0M9;A0A0B4J296
Q15386	UBE3C	Ubiquitin-protein ligase E3C (EC 2.3.2.26) (HECT-type ubiquitin transferase E3C) (Homologous to E6AP carboxyl terminus homologous protein 2) (HectH2) (RTA-associated ubiquitin ligase) (RAUL)	1083	reviewed	9606	2464	Q15386;Q15386-2;Q15386-3
Q15404	RSU1	Ras suppressor protein 1 (RSP-1) (Rsu-1)	277	reviewed	9606	2025	Q15404;Q15404-2
Q15435	PPP1R7	Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22)	360	reviewed	9606	1689	Q15435;H7C003;Q15435-2;C9J177;C9JD73;Q15435-3;B5MBZ8;Q15435-5;Q15435-4;C9JRC4;H7C3Q5;H7C118
Q15436	SEC23A	Protein transport protein Sec23A (hSec23A) (SEC23-related protein A)	765	reviewed	9606	2067	Q15436;F5H365;G3V4V1;G3V1W4;G3V3G5;G3V2R6;G3V5X8;G3V4Q2;Q15436-2
Q15437	SEC23B	Protein transport protein Sec23B (hSec23B) (SEC23-related protein B)	767	reviewed	9606	2068	Q15437;Q5QPE2;Q5QPE1
Q15477	SKIC2	Superkiller complex protein 2 (Ski2) (EC 3.6.4.13) (Helicase-like protein) (HLP)	1246	reviewed	9606	2119	Q15477;H7C5N0;H7C4L3;B4E0B4;F8WDE8
Q15631	TSN	Translin (EC 3.1.-.-) (Component 3 of promoter of RISC) (C3PO)	228	reviewed	9606	2414	Q15631;E9PGT1;H7C1D4;Q15631-2
Q15691	MAPRE1	Microtubule-associated protein RP/EB family member 1 (APC-binding protein EB1) (End-binding protein 1) (EB1)	268	reviewed	9606	1326	Q15691;Q15555;Q9UPY8;Q9UPY8-2;C9JB30;Q15555-4;Q15555-5;Q15555-3
Q15738	NSDHL	Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (EC 1.1.1.170) (Protein H105e3)	373	reviewed	9606	1494	Q15738
Q15750	TAB1	TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 (Mitogen-activated protein kinase kinase kinase 7-interacting protein 1) (TGF-beta-activated kinase 1-binding protein 1) (TAK1-binding protein 1)	504	reviewed	9606	2273	Q15750;Q15750-2
Q15796	SMAD2	SMAD family member 2 (SMAD 2) (hSMAD2) (JV18-1) (Mad-related protein 2) (hMAD-2) (Mothers against decapentaplegic homolog 2) (MAD homolog 2) (Mothers against DPP homolog 2)	467	reviewed	9606	2168	Q15796;K7EJX0;B7Z5N5;Q15796-2;K7ESI8;K7EL92;K7ERC7;P84022;O15198;H0YMP2;H0YL71;H3BP09;H3BVD1;P84022-3;P84022-2;O15198-2
Q15811	ITSN1	Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17)	1721	reviewed	9606	1151	Q15811;F8W7U0;Q15811-12;Q15811-11;Q15811-3;Q15811-10;Q15811-7;Q15811-2;Q15811-4;Q15811-9;Q15811-8;Q15811-6;A8CTZ0;Q15811-13;Q15811-5;C9JQZ7;D6PAW0;H0Y7J7;H7C429;H0Y523
Q15819	UBE2V2	Ubiquitin-conjugating enzyme E2 variant 2 (DDVit 1) (Enterocyte differentiation-associated factor 1) (EDAF-1) (Enterocyte differentiation-promoting factor 1) (EDPF-1) (MMS2 homolog) (Vitamin D3-inducible protein)	145	reviewed	9606	2463	Q15819;G3V113;H0YBP9;H0YBX6
Q15831	STK11	Serine/threonine-protein kinase STK11 (EC 2.7.11.1) (Liver kinase B1) (LKB1) (hLKB1) (Renal carcinoma antigen NY-REN-19)	433	reviewed	9606	2232	Q15831;Q15831-2;K7EP59;K7EQN8;K7EMR0
Q15833	STXBP2	Syntaxin-binding protein 2 (Protein unc-18 homolog 2) (Munc18-2) (Unc18-2) (Protein unc-18 homolog B) (Unc-18B)	593	reviewed	9606	2255	Q15833;Q15833-2;Q15833-3;A0A087WWS7;M0R0M7;M0R1A1;M0R118;M0R0D4;M0QZ54;R4GMY7;A0A087WUN8;M0R376
Q15836	VAMP3	Vesicle-associated membrane protein 3 (VAMP-3) (Cellubrevin) (CEB) (Synaptobrevin-3)	100	reviewed	9606	2516	Q15836;K7ENK9;K7EKX0;P23763;F5GZV7;P23763-2;P23763-3
Q15843	NEDD8	Ubiquitin-like protein NEDD8 (Neddylin) (Neural precursor cell expressed developmentally down-regulated protein 8) (NEDD-8)	81	reviewed	9606	1458	E9PL57;Q15843;F8VSA6;E9PS38;S4R3E9;Q86V88;Q86V88-3;Q86V88-2
Q15904	ATP6AP1	V-type proton ATPase subunit S1 (V-ATPase subunit S1) (Protein XAP-3) (V-ATPase Ac45 subunit) (V-ATPase S1 accessory protein) (Vacuolar proton pump subunit S1)	470	reviewed	9606	257	Q15904;A0A0C4DGX8;F2Z3L8;A6QRJ1;A6NLC6
Q15907	RAB11B	Ras-related protein Rab-11B (EC 3.6.5.2) (GTP-binding protein YPT3)	218	reviewed	9606	1831	Q15907;P62491-2;Q15907-2;H3BMH2;P57735;M0R377;M0R2D0;A0A0C4DGX5
Q16181	SEPTIN7	Septin-7 (CDC10 protein homolog)	437	reviewed	9606	2089	Q16181;E7ES33;E7EPK1;Q16181-2;H0Y3Y4;G3V1Q4;Q6ZU15;Q5JXL7
Q16186	ADRM1	Proteasomal ubiquitin receptor ADRM1 (110 kDa cell membrane glycoprotein) (Gp110) (Adhesion-regulating molecule 1) (ARM-1) (Proteasome regulatory particle non-ATPase 13) (hRpn13) (Rpn13 homolog)	407	reviewed	9606	73	Q16186;A0A087WX59;A0A087WUX6
Q16204	CCDC6	Coiled-coil domain-containing protein 6 (Papillary thyroid carcinoma-encoded protein) (Protein H4)	474	reviewed	9606	394	Q16204
Q16401	PSMD5	26S proteasome non-ATPase regulatory subunit 5 (26S protease subunit S5 basic) (26S proteasome subunit S5B)	504	reviewed	9606	1791	Q16401;Q16401-2;F2Z3J2;Q4VXH0
Q16531	DDB1	DNA damage-binding protein 1 (DDB p127 subunit) (DNA damage-binding protein a) (DDBa) (Damage-specific DNA-binding protein 1) (HBV X-associated protein 1) (XAP-1) (UV-damaged DNA-binding factor) (UV-damaged DNA-binding protein 1) (UV-DDB 1) (XPE-binding factor) (XPE-BF) (Xeroderma pigmentosum group E-complementing protein) (XPCe)	1140	reviewed	9606	600	Q16531;F5GY55;Q16531-2;F5H581;F5H2L3;F5H6C5;F5GZY8;F5GZ34;F5H775;F5H238;F5GWI0;F5H4N9;F8WF81;F5H198;F5GYG8;F5H7A0
Q16539	MAPK14	Mitogen-activated protein kinase 14 (MAP kinase 14) (MAPK 14) (EC 2.7.11.24) (Cytokine suppressive anti-inflammatory drug-binding protein) (CSAID-binding protein) (CSBP) (MAP kinase MXI2) (MAX-interacting protein 2) (Mitogen-activated protein kinase p38 alpha) (MAP kinase p38 alpha) (Stress-activated protein kinase 2a) (SAPK2a)	360	reviewed	9606	1322	Q16539;Q16539-2;H7C4E2;B5TY33;Q16539-5;Q16539-3;Q16539-4
Q16543	CDC37	Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37) [Cleaved into: Hsp90 co-chaperone Cdc37, N-terminally processed]	378	reviewed	9606	426	Q16543;K7EQA9;K7EKQ2;K7EIU0;K7EL68
Q16555	DPYSL2	Dihydropyrimidinase-related protein 2 (DRP-2) (Collapsin response mediator protein 2) (CRMP-2) (N2A3) (Unc-33-like phosphoprotein 2) (ULIP-2)	572	reviewed	9606	675	Q16555;Q16555-2;Q14194;Q14194-2;E9PD68;Q14195;E5RFU4;H0YBT4;Q14195-2
Q16563	SYPL1	Synaptophysin-like protein 1 (Pantophysin)	259	reviewed	9606	2272	Q16563-2;Q16563;C9JYN0;H7C4J8
Q16570	ACKR1	Atypical chemokine receptor 1 (Duffy antigen receptor for chemokines) (Duffy antigen/chemokine receptor) (Duffy blood group antigen) (Fy glycoprotein) (GpFy) (Glycoprotein D) (Plasmodium vivax receptor) (CD antigen CD234)	336	reviewed	9606	32	Q16570;Q16570-2
Q16658	FSCN1	Fascin (55 kDa actin-bundling protein) (Singed-like protein) (p55)	493	reviewed	9606	865	Q16658;C9JFC0;A0A0A0MSB2;C9JPH9
Q16698	DECR1	2,4-dienoyl-CoA reductase [(3E)-enoyl-CoA-producing], mitochondrial (EC 1.3.1.124) (2,4-dienoyl-CoA reductase [NADPH]) (4-enoyl-CoA reductase [NADPH]) (Short chain dehydrogenase/reductase family 18C member 1)	335	reviewed	9606	611	Q16698;Q16698-2;H0YAW3;E5RJD2;E5RJG7;E5RFV2
Q16720	ATP2B3	Plasma membrane calcium-transporting ATPase 3 (PMCA3) (EC 7.2.2.10) (Plasma membrane calcium ATPase isoform 3) (Plasma membrane calcium pump isoform 3)	1220	reviewed	9606	248	Q16720;Q16720-4;Q16720-2;Q16720-8;Q16720-7;Q16720-6;Q16720-3;Q16720-5
Q16774	GUK1	Guanylate kinase (EC 2.7.4.8) (GMP kinase) (Guanylate kinase 1)	197	reviewed	9606	982;983	B1ANH0;Q16774-2;B1ANG9;Q16774-3
Q16775	HAGH	Hydroxyacylglutathione hydrolase, mitochondrial (EC 3.1.2.6) (Glyoxalase II) (Glx II)	308	reviewed	9606	994;995	Q16775;Q16775-3
Q16799	RTN1	Reticulon-1 (Neuroendocrine-specific protein)	776	reviewed	9606	2027	Q16799;Q16799-3;A8MT72;Q2NKQ5;Q16799-2
Q16851	UGP2	UTP--glucose-1-phosphate uridylyltransferase (EC 2.7.7.9) (UDP-glucose pyrophosphorylase) (UDPGP) (UGPase)	508	reviewed	9606	2482	Q16851-2;Q16851;A0A087WYS1;E7EUC7;C9JNZ1;C9JVG3;C9JQU9;C9JWG0;C9JUW1;C9JTZ5;F2Z3H1;C9J3M0;F2Z3P4;F8WC70;C9J6Q0
Q16864	ATP6V1F	V-type proton ATPase subunit F (V-ATPase subunit F) (V-ATPase 14 kDa subunit) (Vacuolar proton pump subunit F)	119	reviewed	9606	266	Q16864;Q16864-2
Q16878	CDO1	Cysteine dioxygenase type 1 (EC 1.13.11.20) (Cysteine dioxygenase type I) (CDO) (CDO-I)	200	reviewed	9606	437	Q16878
Q16881	TXNRD1	Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)	649	reviewed	9606	2443	Q16881;Q16881-3;F8W809;A0A087WSW9;E9PNQ6;A0A087WSY9;Q16881-5;Q16881-2;Q16881-4;Q16881-6;E2QRB9;Q16881-7;E9PIR7;E9PKD3;E9PRI8;A0A0B4J225;E9PIZ5;Q9NNW7;E9PLT3;E9PKI4;A0A096LPD9;E7EWK1;A0A096LPK7;E7ENA2;D3YTF8;D3YTF9;Q9NNW7-2;Q86VQ6;E9PQI3;A0A096LNN4;H0YBI6;H0YBQ0;Q9NNW7-3
Q27J81	INF2	Inverted formin-2 (HBEBP2-binding protein C)	1249	reviewed	9606	1118	Q27J81;Q27J81-2;A0A0A0MQU1;Q27J81-3
Q2KHT3	CLEC16A	Protein CLEC16A (C-type lectin domain family 16 member A)	1053	reviewed	9606	464	Q2KHT3;Q2KHT3-2
Q2LD37	BLTP1	Bridge-like lipid transfer protein family member 1 (Fragile site-associated protein)	5005	reviewed	9606	1179	Q2LD37;Q2LD37-4;Q2LD37-6;Q2LD37-7;H7C070;H0Y781;Q2LD37-2;H3BLT5;H7C0G8;H7C3N8;H7C121;Q2LD37-5
Q2M218	ZNF630	Zinc finger protein 630	657	reviewed	9606	2631	Q2M218;B2ZWH0;A0A087WXA8;Q2M218-2
Q2M2I8	AAK1	AP2-associated protein kinase 1 (EC 2.7.11.1) (Adaptor-associated kinase 1)	961	reviewed	9606	6	Q2M2I8;Q2M2I8-2;E9PG46;A0A096LP60;A0A096LNZ0;A0A096LP25
Q2M3G0	ABCB5	ATP-binding cassette sub-family B member 5 (ABCB5 P-gp) (P-glycoprotein ABCB5) (EC 7.6.2.2)	1257	reviewed	9606	12	Q2M3G0
Q2TAA2	IAH1	Isoamyl acetate-hydrolyzing esterase 1 homolog (EC 3.1.-.-)	248	reviewed	9606	1093	Q2TAA2;H7C5G1;Q2TAA2-2;C9JE02;C9JDY4;C9J5J2
Q2TAZ0	ATG2A	Autophagy-related protein 2 homolog A	1938	reviewed	9606	225	Q2TAZ0;Q2TAZ0-3;H7C3T2;Q2TAZ0-4;Q96BY7
Q2TBE0	CWF19L2	Pre-mRNA splicing factor CWF19L2 (CWF19-like protein 2)	894	reviewed	9606	564	Q2TBE0;Q2TBE0-3;Q2TBE0-2
Q32M84	BTBD16	BTB/POZ domain-containing protein 16	506	reviewed	9606	312	Q32M84;Q32M84-2
Q32MH5	ATOSA	Atos homolog protein A	1076	reviewed	9606	815	Q32MH5;H3BVB3;H0Y3Q9;Q32MH5-3
Q3B8N5	PROX2	Prospero homeobox protein 2 (Homeobox prospero-like protein PROX2) (PROX-2)	592	reviewed	9606	1733	Q3B8N5;G3V3G0;Q3B8N5-2
Q3LXA3	TKFC	Triokinase/FMN cyclase (Bifunctional ATP-dependent dihydroxyacetone kinase/FAD-AMP lyase (cyclizing)) [Includes: ATP-dependent dihydroxyacetone kinase (DHA kinase) (EC 2.7.1.28) (EC 2.7.1.29) (Glycerone kinase) (Triokinase) (Triose kinase); FAD-AMP lyase (cyclizing) (EC 4.6.1.15) (FAD-AMP lyase (cyclic FMN forming)) (FMN cyclase)]	575	reviewed	9606	579	Q3LXA3;A0A087WUL0;H0YCY6;Q3LXA3-2;I3L252;E9PJG8;E9PQR1
Q3SY69	ALDH1L2	Mitochondrial 10-formyltetrahydrofolate dehydrogenase (Mitochondrial 10-FTHFDH) (mtFDH) (EC 1.5.1.6) (Aldehyde dehydrogenase family 1 member L2)	923	reviewed	9606	104	Q3SY69;Q3SY69-3;Q3SY69-2
Q3YEC7	RABL6	Rab-like protein 6 (EC 3.6.5.2) (GTP-binding protein Parf) (Partner of ARF) (Rab-like protein 1) (RBEL1)	729	reviewed	9606	1866	Q3YEC7;Q3YEC7-2;F2Z2T0;Q3YEC7-3;G3V154;Q3YEC7-4;Q3YEC7-6;B1AMX5;Q3YEC7-5;H0Y4Z8;H0Y7H6;Q8WYT4
Q3ZAQ7	VMA21	Vacuolar ATPase assembly integral membrane protein VMA21 (Myopathy with excessive autophagy protein)	101	reviewed	9606	2535	Q3ZAQ7;Q3ZAQ7-2
Q3ZCM7	TUBB8	Tubulin beta-8 chain (Tubulin beta 8 class VIII)	444	reviewed	9606	2435	Q3ZCM7;A0A075B736;Q5SQY0;I3L2F9;A6NNZ2
Q4AC94	C2CD3	C2 domain-containing protein 3	2353	reviewed	9606	333	Q4AC94;F5H0U2;Q4AC94-2;Q4AC94-4;Q4AC94-1;Q4AC94-3
Q4G0F5	VPS26B	Vacuolar protein sorting-associated protein 26B (Vesicle protein sorting 26B)	336	reviewed	9606	2540	Q4G0F5
Q4G0P3	HYDIN	Axonemal central pair apparatus protein HYDIN (Hydrocephalus-inducing protein homolog)	5121	reviewed	9606	1091	Q4G0P3
Q4KMP7	TBC1D10B	TBC1 domain family member 10B (Rab27A-GAP-beta)	808	reviewed	9606	2286	Q4KMP7;H3BSE1;Q4KMP7-2
Q4KMQ2	ANO6	Anoctamin-6 (Small-conductance calcium-activated nonselective cation channel) (SCAN channel) (Transmembrane protein 16F)	910	reviewed	9606	142	Q4KMQ2;Q4KMQ2-3;Q4KMQ2-4;Q4KMQ2-2
Q504Q3	PAN2	PAN2-PAN3 deadenylation complex catalytic subunit PAN2 (EC 3.1.13.4) (Inactive ubiquitin carboxyl-terminal hydrolase 52) (PAB1P-dependent poly(A)-specific ribonuclease) (Poly(A)-nuclease deadenylation complex subunit 2) (PAN deadenylation complex subunit 2)	1202	reviewed	9606	1547	Q504Q3;Q504Q3-2;Q504Q3-3
Q53FA7	TP53I3	Quinone oxidoreductase PIG3 (EC 1.6.5.5) (NADPH:quinone reductase PIG3) (Tumor protein p53-inducible protein 3) (Protein PIG3) (p53-induced gene 3 protein)	332	reviewed	9606	2380	Q53FA7;Q53FA7-2;H7BZH6
Q53FT3	HIKESHI	Protein Hikeshi	197	reviewed	9606	319	Q53FT3;E9PJB2;E9PPG8
Q53GL7	PARP10	Protein mono-ADP-ribosyltransferase PARP10 (EC 2.4.2.-) (ADP-ribosyltransferase diphtheria toxin-like 10) (ARTD10) (Poly [ADP-ribose] polymerase 10) (PARP-10)	1025	reviewed	9606	1552	Q53GL7;E9PK67;E9PNI7;E9PPE7;E9PM86;E9PSE7;E9PIA6;E9PIK9;E9PJI2;E9PPV8;E9PQQ6;E9PPU2;E9PSG8;E9PLE8;F8W8G7
Q53GQ0	HSD17B12	Very-long-chain 3-oxoacyl-CoA reductase (EC 1.1.1.330) (17-beta-hydroxysteroid dehydrogenase 12) (17-beta-HSD 12) (3-ketoacyl-CoA reductase) (KAR) (Estradiol 17-beta-dehydrogenase 12) (EC 1.1.1.62) (Short chain dehydrogenase/reductase family 12C member 1)	312	reviewed	9606	1063	Q53GQ0;E9PI21;Q53GQ0-2
Q53H82	LACTB2	Endoribonuclease LACTB2 (EC 3.1.27.-) (Beta-lactamase-like protein 2)	288	reviewed	9606	1239	Q53H82
Q53H96	PYCR3	Pyrroline-5-carboxylate reductase 3 (P5C reductase 3) (P5CR 3) (EC 1.5.1.2) (Pyrroline-5-carboxylate reductase-like protein)	274	reviewed	9606	1825	Q53H96;A0A0A0MQS1;Q53H96-2;B5MD87;F8WEI0
Q53R41	FASTKD1	FAST kinase domain-containing protein 1, mitochondrial	847	reviewed	9606	823	Q53R41;Q53R41-2
Q53T94	TAF1B	TATA box-binding protein-associated factor RNA polymerase I subunit B (RNA polymerase I-specific TBP-associated factor 63 kDa) (TAFI63) (TATA box-binding protein-associated factor 1B) (TBP-associated factor 1B) (Transcription initiation factor SL1/TIF-IB subunit B)	588	reviewed	9606	2275	Q53T94;Q53T94-3;Q53T94-2;U3KQ75
Q53TN4	CYBRD1	Plasma membrane ascorbate-dependent reductase CYBRD1 (EC 7.2.1.3) (Cytochrome b reductase 1) (Duodenal cytochrome b) (Ferric-chelate reductase 3)	286	reviewed	9606	570	Q53TN4;Q53TN4-3;Q53TN4-2
Q562E7	WDR81	WD repeat-containing protein 81	1941	reviewed	9606	2573	Q562E7;Q562E7-4;Q562E7-3;Q562E7-6;Q562E7-5;Q562E7-2;E9PDG3;C9JD20;I3L3U7;I3L1G2;C9JCF9;K7ELV8
Q562R1	ACTBL2	Beta-actin-like protein 2 (Kappa-actin)	376	reviewed	9606	46	Q562R1
Q58FF6	HSP90AB4P	Putative heat shock protein HSP 90-beta 4	505	reviewed	9606	1067	Q58FF6
Q58FF8	HSP90AB2P	Putative heat shock protein HSP 90-beta 2 (Heat shock protein 90-beta b) (Heat shock protein 90Bb)	381	reviewed	9606	1066	Q58FF8
Q58WW2	DCAF6	DDB1- and CUL4-associated factor 6 (Androgen receptor complex-associated protein) (ARCAP) (IQ motif and WD repeat-containing protein 1) (Nuclear receptor interaction protein) (NRIP)	860	reviewed	9606	586;587	Q58WW2-2
Q5BJD5	TMEM41B	Transmembrane protein 41B (Protein stasimon)	291	reviewed	9606	2355	Q5BJD5;E9PJ42;Q5BJD5-3;Q5BJD5-2
Q5BJE1	CCDC178	Coiled-coil domain-containing protein 178	867	reviewed	9606	392	Q5BJE1;F8W7A7;Q5BJE1-3;Q5BJE1-2;Q5BJE1-4;J3KSU3
Q5BJH7	YIF1B	Protein YIF1B (YIP1-interacting factor homolog B)	314	reviewed	9606	2598	Q5BJH7;Q5BJH7-6;Q5BJH7-3;K7ERQ0;K7ERY2;Q5BJH7-2;Q5BJH7-4;Q5BJH7-5;K7EJQ6;K7EPQ7
Q5D862	FLG2	Filaggrin-2 (FLG-2) (Intermediate filament-associated and psoriasis-susceptibility protein) (Ifapsoriasin)	2391	reviewed	9606	851	Q5D862;CON__Q5D862
Q5H9R4	ARMCX4	Armadillo repeat-containing X-linked protein 4	2290	reviewed	9606	205	F8W8Y7;Q5H9R4-2;Q5H9R4
Q5H9R7	PPP6R3	Serine/threonine-protein phosphatase 6 regulatory subunit 3 (SAPS domain family member 3) (Sporulation-induced transcript 4-associated protein SAPL)	873	reviewed	9606	1705	Q5H9R7;H7BXH2;E9PKF6;Q5H9R7-6;Q5H9R7-2;Q5H9R7-5;Q5H9R7-3;Q5H9R7-4;E9PQP7;H0YEN2;E9PK08;E9PNN8;E9PKG4;H0YDW1;E9PJD8;H0YDK9;H0YEV0
Q5H9T9	FSCB	Fibrous sheath CABYR-binding protein	825	reviewed	9606	864	Q5H9T9
Q5HYI8	RABL3	Rab-like protein 3 (EC 3.6.5.2)	236	reviewed	9606	1865	Q5HYI8;H7C533;F8WAX9;F8WF50;F8WDC7;C9JXM3
Q5HYK7	SH3D19	SH3 domain-containing protein 19 (ADAM-binding protein Eve-1) (EEN-binding protein) (EBP)	790	reviewed	9606	2108	Q5HYK7;Q5HYK7-4
Q5JR98	DYNLT4	Dynein light chain Tctex-type 4 (Protein N22.1) (Tctex-2-beta) (Tctex1 domain-containing protein 4)	221	reviewed	9606	2301	Q5JR98
Q5JS54	PSMG4	Proteasome assembly chaperone 4 (PAC-4) (hPAC4) (Proteasome chaperone homolog 4) (Pba4)	123	reviewed	9606	1802	Q5JS54;Q5JS54-2;D6RB92;Q5JS54-3;D6REN3;E2QRC7;F2Z3E0
Q5JSH3	WDR44	WD repeat-containing protein 44 (Rab11-binding protein) (Rab11BP) (Rabphilin-11)	913	reviewed	9606	2567	Q5JSH3;Q5JSH3-2;H7BY83;Q5JSH3-4;Q5JSH3-3
Q5JSL3	DOCK11	Dedicator of cytokinesis protein 11 (Activated Cdc42-associated guanine nucleotide exchange factor) (ACG) (Zizimin-2)	2073	reviewed	9606	666	Q5JSL3;A6NIW2
Q5JTH9	RRP12	RRP12-like protein	1297	reviewed	9606	2023	Q5JTH9;Q5JTH9-2;Q5JTH9-3
Q5JU69	TOR2A	Torsin-2A (Torsin family 2 member A) (Torsin-related protein 1)	321	reviewed	9606	2379	Q5JU69
Q5JX71	FAM209A	Protein FAM209A	171	reviewed	9606	812	Q5JX71
Q5QJ38	TCHHL1	Trichohyalin-like protein 1 (Basalin) (Protein S100-A17) (S100 calcium-binding protein A17)	904	reviewed	9606	2297	Q5QJ38
Q5QJ74	TBCEL	Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35)	424	reviewed	9606	2292	Q5QJ74;E9PNS0;E9PP54;E9PJJ0;B3KNB6;G3V147
Q5R372	RABGAP1L	Rab GTPase-activating protein 1-like	815	reviewed	9606	1861	Q5R372;Q5R372-4;Q5R372-3;A0A0C4DG54;Q5R372-2;E9PNV2;Q5R372-7;Q5R372-8;Q5R372-6;Q5R372-5
Q5R3I4	TTC38	Tetratricopeptide repeat protein 38 (TPR repeat protein 38)	469	reviewed	9606	2424	Q5R3I4;H7C089
Q5SZB4	C9orf50	Uncharacterized protein C9orf50	431	reviewed	9606	345	A0A087WX76;Q5SZB4
Q5T0D9	TPRG1L	Tumor protein p63-regulated gene 1-like protein (Mossy fiber terminal-associated vertebrate-specific presynaptic protein) (Protein FAM79A)	272	reviewed	9606	2394	Q5T0D9;Q5T0D9-2
Q5T0T0	MARCHF8	E3 ubiquitin-protein ligase MARCHF8 (EC 2.3.2.27) (Cellular modulator of immune recognition) (c-MIR) (Membrane-associated RING finger protein 8) (Membrane-associated RING-CH protein VIII) (MARCH-VIII) (RING finger protein 178) (RING-type E3 ubiquitin transferase MARCHF8)	291	reviewed	9606	1328	Q5T0T0;Q5T0T0-2;A0A0A0MSM7;A0A0G2JNS9
Q5T1M5	FKBP15	FK506-binding protein 15 (FKBP-15) (133 kDa FK506-binding protein) (133 kDa FKBP) (FKBP-133) (WASP- and FKBP-like protein) (WAFL)	1219	reviewed	9606	845	Q5T1M5;A0A0A0MT60;Q5T1M5-2;X6RKW4;Q5T1M5-3
Q5T1R4	HIVEP3	Transcription factor HIVEP3 (Human immunodeficiency virus type I enhancer-binding protein 3) (Kappa-B and V(D)J recombination signal sequences-binding protein) (Kappa-binding protein 1) (KBP-1) (Zinc finger protein ZAS3)	2406	reviewed	9606	1036	Q5T1R4;Q5T1R4-2
Q5T2T1	MPP7	MAGUK p55 subfamily member 7	576	reviewed	9606	1379	Q5T2T1;S4R337;Q5T2T1-2;U5GXS2
Q5T3F8	TMEM63B	Mechanosensitive cation channel TMEM63B (Transmembrane protein 63B) (hTMEM63B)	832	reviewed	9606	2362	Q5T3F8;Q5T3F8-3;Q5T3F8-2;H3BLW6;H0YCP6;E9PNG1
Q5T3U5	ABCC10	ATP-binding cassette sub-family C member 10 (EC 7.6.2.2) (EC 7.6.2.3) (Multidrug resistance-associated protein 7)	1492	reviewed	9606	15	Q5T3U5;Q5T3U5-2;H0Y904
Q5T447	HECTD3	E3 ubiquitin-protein ligase HECTD3 (EC 2.3.2.26) (HECT domain-containing protein 3) (HECT-type E3 ubiquitin transferase HECTD3)	861	reviewed	9606	1023	Q5T447;Q5T447-2
Q5T4F4	ZFYVE27	Protrudin (Spastic paraplegia 33 protein) (Zinc finger FYVE domain-containing protein 27)	411	reviewed	9606	2620	Q5T4F4;Q5T4F4-8;Q5T4F4-2;Q5T4F4-3;Q5T4F4-4;Q5T4F4-7;Q5T4F4-5;Q5T4F4-6
Q5T4S7	UBR4	E3 ubiquitin-protein ligase UBR4 (EC 2.3.2.27) (600 kDa retinoblastoma protein-associated factor) (p600) (N-recognin-4) (Retinoblastoma-associated factor of 600 kDa) (RBAF600)	5183	reviewed	9606	2471	Q5T4S7;Q5T4S7-2;Q5T4S7-3;Q5T4S7-4;Q5T4S7-5;A0A0A0MSW0;X6R960;X6RE05;Q5TBN9;Q5T4S7-6
Q5T6V5	QNG1	Queuosine 5'-phosphate N-glycosylase/hydrolase (EC 3.2.2.-) (Q-nucleotide N-glycosylase 1) (Queuine salvage protein QNG1) (Queuosine-nucleotide N-glycosylase/hydrolase)	341	reviewed	9606	346	Q5T6V5
